ClimateZone	nTaxa	Average path length	Transitivity	Modularity	Density	Run
Dwb	58	0.404144434823934	0	0.819216705571731	0.0163339382940109	19
Dwc	58	0.14459097184122	0.219512195121951	0.721905410031068	0.0169388989715669	19
EF	58	0.384872653876397	0.0357142857142857	0.698267497438468	0.0266182698124622	19
ET	58	0.275330305712956	0.163636363636364	0.825232629373252	0.0235934664246824	19
Af	58	0.230688033454785	0.130434782608696	0.772446041571004	0.0235934664246824	20
Am	58	0.495233784143289	0.295774647887324	0.824431876642457	0.0260133091349062	20
Aw	58	0.240395000489588	0.162162162162162	0.827306660645552	0.0205686630369026	20
BSh	58	0.138910652700962	0	0.865911157463802	0.0102843315184513	20
BSk	58	0.25570702892969	0.103448275862069	0.858729029400003	0.0169388989715669	20
BWh	58	0.0241742622839222		0.839009113674546	0.00483968542044767	20
BWk	58	0.0171769219974683	0	0.72473220038914	0.00362976406533575	20
Cfa	58	0.267224391077823	0.0588235294117647	0.749623460468686	0.0223835450695705	20
Cfb	58	0.230474692367501	0.245901639344262	0.818276894693805	0.0248033877797943	20
Csa	58	0.14978286680342	0	0.873314101653668	0.00786448880822747	20
Csb	58	0.368149811349141	0.24	0.832468516064201	0.0235934664246824	20
Cwb	58	0.170866654835658	0	0.811555072739884	0.0120992135511192	20
Dfa	58	0.0922935715461393	0.15	0.778407262114582	0.0133091349062311	20
Dfb	58	0.23972460113534	0.2	0.82561547619482	0.0175438596491228	20
Dfc	58	0.266200155956592	0.176470588235294	0.777267404725234	0.0211736237144586	20
Dwb	58	0.159342786904743	0.176470588235294	0.823373431380051	0.0133091349062311	20
Dwc	58	0.0674704651956353	0.339622641509434	0.79058502062258	0.0217785843920145	20
EF	58	0.356515329302235	0.233333333333333	0.740483804274857	0.0278281911675741	20
ET	58	0.272967174258472	0.18	0.840453969035619	0.0229885057471264	20
Af	58	0.231481204121118	0.1	0.809697194793728	0.0187537810042347	21
Am	58	0.128586440329149	0.391304347826087	0.748492148828911	0.0223835450695705	21
Aw	58	0.180061467770374	0.153846153846154	0.839206017992747	0.0223835450695705	21
BSh	58	0.325096715056795	0	0.841447238753545	0.0139140955837871	21
BSk	58	0.650028235061322	0.0845070422535211	0.723465934362216	0.0278281911675741	21
BWh	58	0.0236041438552497	0	0.83689465494984	0.00544464609800363	21
BWk	58	0.0126558832211543		0.394790244145541	0.00120992135511192	21
Cfa	58	0.0722535406758481	0.617647058823529	0.88809858713888	0.0199637023593466	21
Cfb	58	0.131641609077186	0.09375	0.874010541359289	0.0193587416817907	21
Csa	58	0.131379893099872	0	0.79933823072074	0.00786448880822747	21
Csb	58	0.344508918575399	0.115384615384615	0.785441665374691	0.0157289776164549	21
Cwb	58	0.301815595877401	0	0.812972999814496	0.0127041742286751	21
Dfa	58	0.188613232440089	0.3	0.829756651013073	0.0199637023593466	21
Dfb	58	0.21916595969394	0	0.898983807868531	0.0157289776164549	21
Dfc	58	0.20733199269106	0.238095238095238	0.750640661054527	0.0223835450695705	21
Dwb	58	0.399649130498439	0.285714285714286	0.845393090738522	0.0133091349062311	21
Dwc	58	0.0947722484161861	0.24	0.849676544962427	0.0139140955837871	21
EF	58	0.301798406914519	0.146341463414634	0.745114764196284	0.0254083484573503	21
ET	58	0.227943440436406	0	0.772951860175159	0.0199637023593466	21
Af	58	0.178951139952659	0.176470588235294	0.828800417671306	0.0175438596491228	22
Am	58	0.161290847529567	0.295081967213115	0.770937261778975	0.0223835450695705	22
Aw	58	0.335116388389514	0.222222222222222	0.819972245220139	0.029038112522686	22
BSh	58	0.271382731042377	0	0.810343076110657	0.0127041742286751	22
BSk	58	0.194874337562388	0.138461538461538	0.804230937564276	0.0248033877797943	22
BWh	58	0.0182971350123226		0.819959123638742	0.00423472474289171	22
BWk	58	0.0161918590531164	0	0.665814884134049	0.00362976406533575	22
Cfa	58	0.156817495431183	0.176470588235294	0.819910967868046	0.0175438596491228	22
Cfb	58	0.129243712881384	0.171428571428571	0.80375087966903	0.0193587416817907	22
Csa	58	0.162641839612255	0	0.872840779800399	0.0133091349062311	22
Csb	58	0.332885413436024	0.0697674418604651	0.835730113107132	0.0211736237144586	22
Cwb	58	0.148632803594866	0.315789473684211	0.702354326140582	0.00967937084089534	22
Dfa	58	0.110505483721538	0.176470588235294	0.813715969286741	0.015124016938899	22
Dfb	58	0.143178536584407	0.272727272727273	0.880312568788333	0.0241984271022384	22
Dfc	58	0.202363164747609	0.247706422018349	0.744955261522757	0.0308529945553539	22
Dwb	58	0.439813968001478	0.0833333333333333	0.763716138917168	0.0181488203266788	22
Dwc	58	0.2481124365014	0.222222222222222	0.769672797921755	0.0223835450695705	22
EF	58	0.721326869342417	0.151898734177215	0.790962037911238	0.0278281911675741	22
ET	58	0.436250054407459	0.0769230769230769	0.819760990322683	0.0211736237144586	22
Af	58	0.546364981717027	0.0652173913043478	0.644210094361156	0.0217785843920145	23
Am	58	0.366846917356984	0.193548387096774	0.748143977561412	0.0235934664246824	23
Aw	58	0.325432514915177	0.0983606557377049	0.818405334720335	0.0229885057471264	23
BSh	58	0.306254930656344	0	0.845276456301222	0.0133091349062311	23
BSk	58	0.299573922703583	0.183673469387755	0.816076558493979	0.0223835450695705	23
BWh	58	0.0224825981735983	0	0.873813184112865	0.00665456745311555	23
BWk	58	0.0177102574625463	0	0.563054491468102	0.00241984271022384	23
Cfa	58	0.236084060007115	0.2	0.777202695788665	0.0193587416817907	23
Cfb	58	0.325402760157931	0.155172413793103	0.813349687127799	0.0260133091349062	23
Csa	58	0.119385661712694	0.3	0.834565530996891	0.0102843315184513	23
Csb	58	0.653579721795714	0.13953488372093	0.789718572777018	0.0211736237144586	23
Cwb	58	0.109701581919164	0	0.856027175089051	0.0114942528735632	23
Dfa	58	0.104767105245068	0	0.768170199774981	0.00907441016333938	23
Dfb	58	0.206956261800435	0.285714285714286	0.801400085312514	0.0139140955837871	23
Dfc	58	0.344717337792387	0.289156626506024	0.785435192674446	0.029643073200242	23
Dwb	58	0.352072423885793	0	0.822436666310055	0.0181488203266788	23
Dwc	58	0.153131206716716	0.171428571428571	0.785095203516908	0.0193587416817907	23
EF	58	0.330737672028906	0.27027027027027	0.798304822668255	0.0338777979431337	23
ET	58	0.146021556435001	0.176470588235294	0.8576838305761	0.0157289776164549	23
Af	58	0.144156165812552	0.394736842105263	0.679494203681341	0.0181488203266788	24
Am	58	0.215650982373945	0.13953488372093	0.880639386337846	0.0223835450695705	24
Aw	58	0.393732520957987	0.310344827586207	0.747385905116086	0.0235934664246824	24
BSh	58	0.164820859193117	0.222222222222222	0.827809048072971	0.0169388989715669	24
BSk	58	0.264890705033878	0.230769230769231	0.873510477163185	0.014519056261343	24
BWh	58	0.021188878960111	0	0.829706709584795	0.00604960677555959	24
BWk	58	0.0145606935315927		0.259137598739938	0.00120992135511192	24
Cfa	58	0.250648750192828	0.326732673267327	0.754834691205976	0.029038112522686	24
Cfb	58	0.233233866086695	0.127659574468085	0.880143466850519	0.0241984271022384	24
Csa	58	0.163405351591181	0.272727272727273	0.771523973074736	0.0133091349062311	24
Csb	58	0.173689954153614	0.230769230769231	0.821269033849606	0.0181488203266788	24
Cwb	58	0.211628065519142	0.324324324324324	0.674234590135613	0.014519056261343	24
Dfa	58	0.222812625706344	0.09375	0.689875831517895	0.0169388989715669	24
Dfb	58	0.234627584258196	0.363636363636364	0.849277183090219	0.0187537810042347	24
Dfc	58	0.356114586949551	0.305084745762712	0.753758066811954	0.0235934664246824	24
Dwb	58	0.207715311648064	0.0909090909090909	0.846890861297614	0.0205686630369026	24
Dwc	58	0.233125420142344	0.230769230769231	0.842510045655437	0.0199637023593466	24
EF	58	0.808258177469502	0.244897959183673	0.800695590964455	0.0205686630369026	24
ET	58	0.465573243042948	0.171428571428571	0.741733593557874	0.0205686630369026	24
Af	58	0.282036781915448	0.171428571428571	0.865566855853042	0.0199637023593466	25
Am	58	0.217622150989397	0.157894736842105	0.779211524860807	0.0241984271022384	25
Aw	58	0.223701394687576	0.189873417721519	0.701467438601922	0.0284331518451301	25
BSh	58	0.194683599928691	0.157894736842105	0.84248947410024	0.014519056261343	25
BSk	58	0.264984843152556	0.214285714285714	0.75109926319026	0.0163339382940109	25
BWh	58	0.0272713470302776	0	0.858662242630708	0.00544464609800363	25
BWk	58	0.0234843756901086		0.511348517399929	0.00181488203266788	25
Cfa	58	0.132932741872286	0.0967741935483871	0.861408439121538	0.0181488203266788	25
Cfb	58	0.265841524712026	0.315789473684211	0.80002453666155	0.0266182698124622	25
Csa	58	0.185114148921044	0	0.872996272605663	0.0139140955837871	25
Csb	58	0.366209416074908	0.06	0.804832285555663	0.0211736237144586	25
Cwb	58	0.115173825202946	0.321428571428571	0.778363143610511	0.0157289776164549	25
Dfa	58	0.147636316674982	0	0.812644833453386	0.014519056261343	25
Dfb	58	0.180631777776697	0.111111111111111	0.87630758841725	0.0181488203266788	25
Dfc	58	0.245237849093142	0.103448275862069	0.817453913675631	0.0181488203266788	25
Dwb	58	0.199938979465139	0	0.891824125876597	0.0187537810042347	25
Dwc	58	0.160357894392464	0.328767123287671	0.670804658001321	0.0241984271022384	25
EF	58	0.411670353979074	0.0416666666666667	0.774670444275346	0.0266182698124622	25
ET	58	0.269478142679209	0.15	0.825955422991607	0.0241984271022384	25
Af	58	0.152611733404178	0	0.805834012414844	0.0157289776164549	26
Am	58	0.189816195902811	0.171428571428571	0.881079402505482	0.0235934664246824	26
Aw	58	0.368696965606396	0.169014084507042	0.766937928092452	0.0260133091349062	26
BSh	58	0.270311696330843	0.25	0.851268121754114	0.0169388989715669	26
BSk	58	0.439069173709161	0.0857142857142857	0.768245989188246	0.0193587416817907	26
BWh	58	0.0224663873279354	0	0.841088148396385	0.00665456745311555	26
BWk	58	0.0152355226496521	0	0.384398096126679	0.00181488203266788	26
Cfa	58	0.23516734319168	0.36	0.806639720192033	0.0223835450695705	26
Cfb	58	0.169613258120751	0.307692307692308	0.830730849125121	0.0193587416817907	26
Csa	58	0.172868084822987	0	0.761010809319163	0.0108892921960073	26
Csb	58	0.340590756428153	0.0666666666666667	0.839839341417502	0.0241984271022384	26
Cwb	58	0.115825911907425	0.375	0.870893131793986	0.0114942528735632	26
Dfa	58	0.213700621368183	0.0857142857142857	0.83862650056271	0.0193587416817907	26
Dfb	58	0.184908867634548	0.103448275862069	0.862966400990399	0.0205686630369026	26
Dfc	58	0.136912823898797	0.405405405405405	0.751833194016826	0.0187537810042347	26
Dwb	58	0.2772332631238	0.222222222222222	0.79227988393632	0.0163339382940109	26
Dwc	58	0.291645632614313	0.157894736842105	0.779854301849111	0.0223835450695705	26
EF	58	0.743334007941177	0.0821917808219178	0.795028666117038	0.0266182698124622	26
ET	58	0.424117705667809	0.214285714285714	0.826430480392634	0.0223835450695705	26
Af	58	0.353878719600208	0.163636363636364	0.740454868276697	0.0241984271022384	27
Am	58	0.253973243085141	0.15	0.811252491228014	0.0254083484573503	27
Aw	58	0.252413779899023	0.107142857142857	0.724019096231006	0.0235934664246824	27
BSh	58	0.191210833188311	0.0967741935483871	0.801050794962095	0.0175438596491228	27
BSk	58	0.415440178374705	0.275862068965517	0.814648849957422	0.0332728372655777	27
BWh	58	0.0214242304583381	0	0.809789435558658	0.00423472474289171	27
BWk	58	0.0157585926448514		0.340224365073017	0.00120992135511192	27
Cfa	58	0.197339797208794	0.333333333333333	0.859594839223426	0.0235934664246824	27
Cfb	58	0.18129541205109	0.380952380952381	0.825743087326249	0.0260133091349062	27
Csa	58	0.175598761786807	0.125	0.841175231297393	0.014519056261343	27
Csb	58	0.350801513302903	0.166666666666667	0.814631988854713	0.0211736237144586	27
Cwb	58	0.0842990571109888	0.2	0.835472374749446	0.0127041742286751	27
Dfa	58	0.221924538777603	0.142857142857143	0.786808246690414	0.0193587416817907	27
Dfb	58	0.245091132771425	0.130434782608696	0.86826271170899	0.0169388989715669	27
Dfc	58	0.274316741714506	0.146341463414634	0.854714358495009	0.0229885057471264	27
Dwb	58	0.30907197364002	0	0.84391639609602	0.0205686630369026	27
Dwc	58	0.228876252661956	0.3	0.773079710107899	0.0169388989715669	27
EF	58	0.565522910968107	0	0.872598609746277	0.0175438596491228	27
ET	58	0.411251201622416	0.13953488372093	0.853169498261372	0.0248033877797943	27
Af	58	0.226890786514148	0.2	0.835586738004282	0.0223835450695705	28
Am	58	0.207608110344891	0.125	0.777851839975246	0.0205686630369026	28
Aw	58	0.257234006110197	0.283783783783784	0.756483804292989	0.0248033877797943	28
BSh	58	0.300562208728243	0.260869565217391	0.798675261816702	0.0163339382940109	28
BSk	58	0.373958955062567	0.0576923076923077	0.855900721074227	0.0248033877797943	28
BWh	58	0.0238641763666362	0	0.839515386532336	0.00604960677555959	28
BWk	58	0.0245167717157137		0.73090722145781	0.00302480338777979	28
Cfa	58	0.208316607349505	0.328767123287671	0.783657554415505	0.0229885057471264	28
Cfb	58	0.292147572595637	0.146341463414634	0.808740729246376	0.0223835450695705	28
Csa	58	0.157196831438138	0	0.867751268812045	0.014519056261343	28
Csb	58	0.168687067330682	0.133333333333333	0.803285140007771	0.0193587416817907	28
Cwb	58	0.148467645781199	0.157894736842105	0.83525891181412	0.014519056261343	28
Dfa	58	0.142801273392069	0.115384615384615	0.78502021556051	0.0157289776164549	28
Dfb	58	0.240838729232147	0	0.883361374360764	0.015124016938899	28
Dfc	58	0.33282871427562	0.234375	0.808927746717507	0.0272232304900182	28
Dwb	58	0.23580817139723	0.12	0.844435942605379	0.0157289776164549	28
Dwc	58	0.258077561501724	0.166666666666667	0.713464792336039	0.0127041742286751	28
EF	58	0.652574158046996	0.12	0.788093084167692	0.0241984271022384	28
ET	58	0.189528262378037	0.222222222222222	0.820708210738334	0.0260133091349062	28
Af	58	0.347267969835973	0.111111111111111	0.858823002641198	0.0199637023593466	29
Am	58	0.230109498676895	0.208333333333333	0.803735205173562	0.0254083484573503	29
Aw	58	0.403646205809456	0.217391304347826	0.756620464976092	0.0254083484573503	29
BSh	58	0.250662504830272	0	0.784574263537125	0.0133091349062311	29
BSk	58	0.292027180160318	0.115384615384615	0.811892609102666	0.0187537810042347	29
BWh	58	0.0233159114800847	0	0.815449436788286	0.00483968542044767	29
BWk	58	0.0260306327628128		0.658462123403036	0.00241984271022384	29
Cfa	58	0.256696112321605	0.230769230769231	0.731747454675425	0.0217785843920145	29
Cfb	58	0.171629906112942	0.290322580645161	0.817112926124048	0.0254083484573503	29
Csa	58	0.176360789535264	0	0.826950062584086	0.0133091349062311	29
Csb	58	0.219015255529679	0	0.813919239256213	0.015124016938899	29
Cwb	58	0.179718548199075	0.206896551724138	0.805274018096731	0.0169388989715669	29
Dfa	58	0.184254304627068	0.115384615384615	0.795815855275465	0.0163339382940109	29
Dfb	58	0.29423427070944	0	0.782287285322243	0.0157289776164549	29
Dfc	58	0.248894947390051	0.326732673267327	0.608839053325965	0.0284331518451301	29
Dwb	58	0.217171108265616	0.260869565217391	0.838788979760372	0.0169388989715669	29
Dwc	58	0.374498141804032	0.171428571428571	0.766648199933596	0.0241984271022384	29
EF	58	0.326706664583702	0.253012048192771	0.825039609102444	0.0284331518451301	29
ET	58	0.325409806133861	0.0769230769230769	0.791422635528068	0.0211736237144586	29
Af	58	0.295504165768407	0.155172413793103	0.817628383812363	0.0235934664246824	30
Am	58	0.226797073726827	0.12	0.8287273823681	0.0241984271022384	30
Aw	58	0.26391808036001	0.176470588235294	0.672623407434695	0.0260133091349062	30
BSh	58	0.249375284838149	0	0.8562854257557	0.0133091349062311	30
BSk	58	0.308399823464951	0.222222222222222	0.796868234056251	0.0235934664246824	30
BWh	58	0.0232150176272982	0	0.829665029918889	0.00544464609800363	30
BWk	58	0.0207475890337803		0.660664559783572	0.00181488203266788	30
Cfa	58	0.111434223220152	0.375	0.770917981157255	0.0169388989715669	30
Cfb	58	0.464122168132256	0.235955056179775	0.829321988264529	0.0302480338777979	30
Csa	58	0.13843132446529	0.136363636363636	0.792320766629691	0.0120992135511192	30
Csb	58	0.174311659776844	0	0.866349297575786	0.0163339382940109	30
Cwb	58	0.138707483641083	0.157894736842105	0.858345388878038	0.0157289776164549	30
Dfa	58	0.110400361627098	0.375	0.811915499782419	0.0157289776164549	30
Dfb	58	0.175665452860763	0	0.865340391625973	0.0163339382940109	30
Dfc	58	0.184556988283458	0	0.846788237668084	0.0133091349062311	30
Dwb	58	0.264303007109479	0.272727272727273	0.833749612571338	0.0163339382940109	30
Dwc	58	0.135547295199431	0.15	0.831507365508017	0.0139140955837871	30
EF	58	0.463774173772303	0.0731707317073171	0.839241300097921	0.0223835450695705	30
ET	58	0.750096900697755	0.0454545454545455	0.757731793641215	0.0272232304900182	30
Af	58	0.323688973816323	0.195652173913043	0.797515490680215	0.0235934664246824	31
Am	58	0.305948663229926	0.111111111111111	0.742438455202841	0.0248033877797943	31
Aw	58	0.162674603362623	0.0526315789473684	0.757438611899626	0.0229885057471264	31
BSh	58	0.170451958149135	0	0.872026054042417	0.0133091349062311	31
BSk	58	0.19633603368922	0.176470588235294	0.839256880971401	0.0157289776164549	31
BWh	58	0.0231522308463489	0	0.842822529411034	0.00604960677555959	31
BWk	58	0.0163149135639681	0	0.704801211543229	0.00362976406533575	31
Cfa	58	0.146059868368917	0	0.788276775777953	0.0163339382940109	31
Cfb	58	0.360285212979148	0.0789473684210526	0.848495685161553	0.0229885057471264	31
Csa	58	0.135014374138863	0.272727272727273	0.855580810826159	0.0108892921960073	31
Csb	58	0.338416344666403	0.206896551724138	0.779960078265632	0.0163339382940109	31
Cwb	58	0.132284293494281	0.214285714285714	0.791467416716783	0.015124016938899	31
Dfa	58	0.146143150386701	0	0.73598612748951	0.00967937084089534	31
Dfb	58	0.325703603521024	0	0.803031578864847	0.0169388989715669	31
Dfc	58	0.112121834549036	0.326086956521739	0.850567715598693	0.0235934664246824	31
Dwb	58	0.223815806399163	0.1875	0.901303772589616	0.0175438596491228	31
Dwc	58	0.220058314228664	0.2	0.808487861493073	0.0211736237144586	31
EF	58	0.445340554350064	0.145631067961165	0.80224882559257	0.0308529945553539	31
ET	58	0.846936061947698	0.0731707317073171	0.780326477567107	0.0223835450695705	31
Af	58	0.22658140230093	0.0857142857142857	0.859058495235705	0.0217785843920145	32
Am	58	0.533883466537598	0.338709677419355	0.796226838243764	0.0248033877797943	32
Aw	58	0.208464846791376	0.214285714285714	0.823478571491462	0.0205686630369026	32
BSh	58	0.431896338604733	0	0.853201559166781	0.0127041742286751	32
BSk	58	0.44508655473169	0.24	0.847438306754696	0.0254083484573503	32
BWh	58	0.0207457724062459	0	0.787598192146167	0.00483968542044767	32
BWk	58	0.0216138471375955		0.691743700046721	0.00241984271022384	32
Cfa	58	0.184214928675679	0.277777777777778	0.786251638718782	0.0217785843920145	32
Cfb	58	0.199039732576454	0.113207547169811	0.745073819828964	0.0254083484573503	32
Csa	58	0.126429936301689	0.1875	0.824586493823451	0.0120992135511192	32
Csb	58	0.164074981539802	0.142857142857143	0.818095743233696	0.0139140955837871	32
Cwb	58	0.160302969191845	0.25	0.809227896602936	0.0133091349062311	32
Dfa	58	0.185088777258787	0.115384615384615	0.572432789172991	0.0108892921960073	32
Dfb	58	0.224763878207853	0	0.86558322588783	0.0163339382940109	32
Dfc	58	0.444451005420097	0	0.758301528802312	0.0169388989715669	32
Dwb	58	0.261327708798516	0	0.835777752733877	0.015124016938899	32
Dwc	58	0.246334263173862	0.157894736842105	0.766271616004193	0.0211736237144586	32
EF	58	0.563425033859402	0.192	0.772204953352578	0.0344827586206897	32
ET	58	0.33791047498999	0.181818181818182	0.798512421962473	0.0241984271022384	32
Af	58	0.230625210990357	0.127659574468085	0.862003941647284	0.0235934664246824	33
Am	58	0.206501866232139	0.245901639344262	0.809279702391369	0.0260133091349062	33
Aw	58	0.446507320427239	0.214285714285714	0.750760254336765	0.0248033877797943	33
BSh	58	0.50102444228457	0.176470588235294	0.815249883610831	0.0199637023593466	33
BSk	58	0.584632706299733	0	0.816214824766734	0.0205686630369026	33
BWh	58	0.0239035202602959	0	0.859025669947457	0.00604960677555959	33
BWk	58	0.0158215174336835	0	0.747840208293695	0.00362976406533575	33
Cfa	58	0.191484951667137	0.176470588235294	0.745637413842578	0.0169388989715669	33
Cfb	58	0.163771663229186	0.329268292682927	0.75854318822358	0.0278281911675741	33
Csa	58	0.154079626820446	0	0.879892039787414	0.00967937084089534	33
Csb	58	0.284999932967141	0.103448275862069	0.830445218935145	0.0169388989715669	33
Cwb	58	0.240396557439996	0	0.706981997351723	0.014519056261343	33
Dfa	58	0.275528430594333	0.0909090909090909	0.830636946317372	0.0193587416817907	33
Dfb	58	0.233041671765397	0.1875	0.786054510457476	0.0133091349062311	33
Dfc	58	0.391543927646306	0.176470588235294	0.729191147449799	0.0235934664246824	33
Dwb	58	0.220215439568358	0.25	0.840489831831307	0.0102843315184513	33
Dwc	58	0.919528474454892	0.176470588235294	0.818743824741839	0.0235934664246824	33
EF	58	0.178436303791368	0	0.819768345198967	0.0169388989715669	33
ET	58	0.363066332416972	0.211267605633803	0.817982607370614	0.0260133091349062	33
Af	58	0.0818166115795083	0.2	0.868500030475835	0.0157289776164549	34
Am	58	0.246276560102089	0.146341463414634	0.791348192753066	0.0211736237144586	34
Aw	58	0.128128650115866	0.264705882352941	0.813908920023541	0.0248033877797943	34
BSh	58	0.23379528088485	0	0.847011604149641	0.0108892921960073	34
BSk	58	0.200007279414744	0.0967741935483871	0.797358028395694	0.0199637023593466	34
BWh	58	0.0220211324674336	0	0.838074676191506	0.00604960677555959	34
BWk	58	0.0132274109308165	0	0.677863983328755	0.00362976406533575	34
Cfa	58	0.27602491016743	0.230769230769231	0.739641389591754	0.0181488203266788	34
Cfb	58	0.229016592834107	0.358208955223881	0.789286702002505	0.0266182698124622	34
Csa	58	0.141950556050816	0	0.770153483181988	0.0102843315184513	34
Csb	58	0.645744012755615	0.214285714285714	0.708263624829876	0.0217785843920145	34
Cwb	58	0.130704432204982	0	0.835796523575193	0.0102843315184513	34
Dfa	58	0.150427272347051	0.130434782608696	0.820924766016308	0.0175438596491228	34
Dfb	58	0.216968265520559	0	0.853660357369278	0.0175438596491228	34
Dfc	58	0.197250806600806	0.130434782608696	0.78746452140822	0.0175438596491228	34
Dwb	58	0.183755947181206	0.315789473684211	0.872727860104167	0.0157289776164549	34
Dwc	58	0.229053952737192	0.28125	0.841212930575123	0.0211736237144586	34
EF	58	0.331741524104607	0	0.811149615737362	0.0235934664246824	34
ET	58	0.420318880038391	0.0923076923076923	0.760390955001275	0.0229885057471264	34
Af	58	0.283429574525185	0.0967741935483871	0.679653297642068	0.0169388989715669	35
Am	58	0.287504397539628	0.166666666666667	0.791280328952295	0.0181488203266788	35
Aw	58	0.161600009486515	0.219512195121951	0.856401638789307	0.0205686630369026	35
BSh	58	0.145520205787235	0	0.86655736042405	0.0139140955837871	35
BSk	58	0.251276144435896	0.214285714285714	0.859850735981039	0.0193587416817907	35
BWh	58	0.0227106594493406	0	0.797936591731496	0.00423472474289171	35
BWk	58	0.0163974792980375		0.606949747080516	0.00241984271022384	35
Cfa	58	0.136092994166465	0.260869565217391	0.831992373397898	0.0211736237144586	35
Cfb	58	0.0953120036039591	0.162162162162162	0.780081327990544	0.0193587416817907	35
Csa	58	0.11305971590865	0	0.781942429885089	0.00786448880822747	35
Csb	58	0.225221943193916	0.2	0.818424426054544	0.0157289776164549	35
Cwb	58	0.356904989156827	0.375	0.754837580603067	0.0175438596491228	35
Dfa	58	0.119530877689302	0.0869565217391304	0.744519334072902	0.0229885057471264	35
Dfb	58	0.235889039532265	0	0.853947972134453	0.0175438596491228	35
Dfc	58	0.353228691078629	0.225	0.767692339708045	0.0302480338777979	35
Dwb	58	0.235794133737423	0	0.894014165115004	0.0157289776164549	35
Dwc	58	0.176963693277743	0.25	0.824326335998974	0.0175438596491228	35
EF	58	0.344954090720489	0	0.847304392146088	0.0181488203266788	35
ET	58	0.289186023157661	0.292682926829268	0.807924921038924	0.0205686630369026	35
Af	58	0.1344823170569	0.136363636363636	0.823828611552989	0.0193587416817907	36
Am	58	0.15169084303477	0.125	0.847045719572948	0.0205686630369026	36
Aw	58	0.4420081222209	0.176470588235294	0.836088441442402	0.0266182698124622	36
BSh	58	0.14533329796716	0	0.855267520578638	0.0102843315184513	36
BSk	58	0.260441066638402	0.352941176470588	0.847341555140586	0.0235934664246824	36
BWh	58	0.0184302183161611	0	0.753723224036813	0.00423472474289171	36
BWk	58	0.0134846614774864	0	0.641018238569617	0.00241984271022384	36
Cfa	58	0.150637417899624	0.171428571428571	0.820076003125622	0.0205686630369026	36
Cfb	58	0.222866986139233	0.160714285714286	0.80303033437515	0.0248033877797943	36
Csa	58	0.122984740491492	0	0.882713961364393	0.00907441016333938	36
Csb	58	0.238830450290311	0.13953488372093	0.824345517041642	0.0217785843920145	36
Cwb	58	0.226874768808878	0.214285714285714	0.833544401625844	0.0133091349062311	36
Dfa	58	0.204725192986058	0.236842105263158	0.775047532485929	0.0163339382940109	36
Dfb	58	0.232881949759295	0	0.834411574035669	0.0163339382940109	36
Dfc	58	0.296540807283511	0.164383561643836	0.836986599321149	0.0284331518451301	36
Dwb	58	0.245973458702951	0.157894736842105	0.864474611671988	0.0181488203266788	36
Dwc	58	0.128764424648824	0.193548387096774	0.642491273989808	0.0139140955837871	36
EF	58	0.429473164111872	0.205479452054795	0.79191307350621	0.0229885057471264	36
ET	58	0.32583909292112	0.0545454545454545	0.78049503772343	0.0235934664246824	36
Af	58	0.178381978168866	0.0967741935483871	0.841980924710694	0.0181488203266788	37
Am	58	0.38174535785087	0.118421052631579	0.733191303950702	0.0278281911675741	37
Aw	58	0.298802254108605	0.245901639344262	0.779638144524846	0.0241984271022384	37
BSh	58	0.135205218587911	0	0.835408461877247	0.0102843315184513	37
BSk	58	0.38233022925284	0.264705882352941	0.805607107105764	0.0248033877797943	37
BWh	58	0.0241459951449174	0	0.852795252463342	0.00665456745311555	37
BWk	58	0.031186577565852		0.724008160182143	0.00241984271022384	37
Cfa	58	0.223394565046418	0.111111111111111	0.817772099684743	0.0169388989715669	37
Cfb	58	0.18825775093745	0.315789473684211	0.790554220346356	0.0217785843920145	37
Csa	58	0.130137492471772	0	0.847776349225153	0.00846944948578343	37
Csb	58	0.185908770226498	0.243243243243243	0.830900168623394	0.0163339382940109	37
Cwb	58	0.122471423514286	0	0.874459102886158	0.0163339382940109	37
Dfa	58	0.166003415761432	0.171428571428571	0.69756524761564	0.0163339382940109	37
Dfb	58	0.20296215096495	0.0857142857142857	0.8079592248891	0.0193587416817907	37
Dfc	58	0.29603749256093	0.272727272727273	0.800252709075883	0.0229885057471264	37
Dwb	58	0.288443889627172	0.0882352941176471	0.810700699419929	0.0199637023593466	37
Dwc	58	0.217820093344706	0.1875	0.772906457303732	0.0187537810042347	37
EF	58	0.201600121390414	0.321428571428571	0.845740705746839	0.0272232304900182	37
ET	58	0.298622046699425	0.166666666666667	0.773164663286213	0.0199637023593466	37
Af	58	0.252264627908991	0.153846153846154	0.755694697110333	0.0193587416817907	38
Am	58	0.279570448508604	0.355932203389831	0.778941829443447	0.0229885057471264	38
Aw	58	0.175315641534595	0.191489361702128	0.728204359857649	0.0272232304900182	38
BSh	58	0.15483270828311	0.230769230769231	0.834668882246484	0.0133091349062311	38
BSk	58	0.292439399997262	0	0.852050538489444	0.0163339382940109	38
BWh	58	0.0220619606644129	0	0.878234600154011	0.00665456745311555	38
BWk	58	0.0143473126101788	0	0.662825437890511	0.00302480338777979	38
Cfa	58	0.202049262186641	0	0.876556453952778	0.0175438596491228	38
Cfb	58	0.522219068719888	0.241935483870968	0.711785584451824	0.0260133091349062	38
Csa	58	0.154419423414134	0	0.767588575304937	0.00967937084089534	38
Csb	58	0.178414589154558	0	0.862944386549312	0.0157289776164549	38
