"ClimateZone","level","from","to","N","Freq","cumsum Freq"
"Af","Phylum","acidobacteria","ws3",1,0.00108813928182807,0.990206746463547
"Af","Phylum","acidobacteria","elusimicrobia",1,0.00108813928182807,0.991294885745375
"Af","Phylum","actinobacteria","verrucomicrobia",1,0.00108813928182807,0.992383025027203
"Af","Phylum","firmicutes","spirochaetes",1,0.00108813928182807,0.993471164309032
"Af","Phylum","firmicutes","planctomycetes",1,0.00108813928182807,0.99455930359086
"Af","Phylum","elusimicrobia","firmicutes",1,0.00108813928182807,0.995647442872688
"Af","Phylum","bacteroidetes","firmicutes",1,0.00108813928182807,0.996735582154516
"Af","Phylum","bacteroidetes","elusimicrobia",1,0.00108813928182807,0.997823721436344
"Af","Phylum","bacteroidetes","nitrospirae",1,0.00108813928182807,0.998911860718172
"Af","Phylum","chloroflexi","planctomycetes",1,0.00108813928182807,1
"Af","Class","6","acidobacteria",76,0.0826985854189336,0.0826985854189336
"Af","Class","alphaproteobacteria","alphaproteobacteria",33,0.0359085963003264,0.11860718171926
"Af","Class","5","acidobacteria",33,0.0359085963003264,0.154515778019587
"Af","Class","alphaproteobacteria","chloracidobacteria",21,0.0228509249183896,0.177366702937976
"Af","Class","alphaproteobacteria","gammaproteobacteria",20,0.0217627856365615,0.199129488574538
"Af","Class","alphaproteobacteria","saprospirae",18,0.0195865070729053,0.218715995647443
"Af","Class","alphaproteobacteria","deltaproteobacteria",18,0.0195865070729053,0.238302502720348
"Af","Class","alphaproteobacteria","betaproteobacteria",17,0.0184983677910773,0.256800870511426
"Af","Class","acidobacteriia","alphaproteobacteria",16,0.0174102285092492,0.274211099020675
"Af","Class","betaproteobacteria","deltaproteobacteria",15,0.0163220892274211,0.290533188248096
"Af","Class","alphaproteobacteria","solibacteres",12,0.0130576713819369,0.303590859630033
"Af","Class","alphaproteobacteria","thermoleophilia",10,0.0108813928182807,0.314472252448313
"Af","Class","betaproteobacteria","saprospirae",10,0.0108813928182807,0.325353645266594
"Af","Class","actinobacteria","alphaproteobacteria",10,0.0108813928182807,0.336235038084875
"Af","Class","alphaproteobacteria","gemmatimonadetes",10,0.0108813928182807,0.347116430903156
