"ClimateZone","level","from","to","N","Freq","cumsum Freq"
"Cfa","Class","gemmatimonadetes","planctomycetia",17,0.00447604002106372,0.421800947867299
"Cfa","Class","alphaproteobacteria","spartobacteria",17,0.00447604002106372,0.426276987888362
"Cfa","Class","betaproteobacteria","chloracidobacteria",17,0.00447604002106372,0.430753027909426
"Cfa","Class","alphaproteobacteria","nitrospira",16,0.00421274354923644,0.434965771458662
"Cfa","Class","acidimicrobiia","actinobacteria",16,0.00421274354923644,0.439178515007899
"Cfa","Class","chloracidobacteria","saprospirae",16,0.00421274354923644,0.443391258557135
"Cfa","Class","thermoleophilia","tk10",16,0.00421274354923644,0.447604002106372
"Cfa","Class","thermoleophilia","thermoleophilia",16,0.00421274354923644,0.451816745655608
"Cfa","Class","betaproteobacteria","saprospirae",16,0.00421274354923644,0.456029489204845
"Cfa","Class","betaproteobacteria","unassigned",16,0.00421274354923644,0.460242232754081
"Cfa","Class","cytophagia","deltaproteobacteria",15,0.00394944707740916,0.46419167983149
"Cfa","Class","betaproteobacteria","betaproteobacteria",15,0.00394944707740916,0.468141126908899
"Cfa","Class","acidimicrobiia","alphaproteobacteria",14,0.00368615060558189,0.471827277514481
"Cfa","Class","8","alphaproteobacteria",14,0.00368615060558189,0.475513428120063
"Cfa","Class","betaproteobacteria","pedosphaerae",14,0.00368615060558189,0.479199578725645
"Cfa","Class","planctomycetia","verrucomicrobiae",13,0.00342285413375461,0.4826224328594
"Cfa","Class","betaproteobacteria","solibacteres",13,0.00342285413375461,0.486045286993154
"Cfa","Class","acidobacteriia","deltaproteobacteria",13,0.00342285413375461,0.489468141126909
"Cfa","Class","chloracidobacteria","gemmatimonadetes",13,0.00342285413375461,0.492890995260663
"Cfa","Class","deltaproteobacteria","nitrospira",13,0.00342285413375461,0.496313849394418
"Cfa","Class","acidobacteriia","pedosphaerae",13,0.00342285413375461,0.499736703528173
"Cfa","Class","actinobacteria","gemmatimonadetes",13,0.00342285413375461,0.503159557661927
"Cfa","Class","planctomycetia","saprospirae",13,0.00342285413375461,0.506582411795682
"Cfa","Class","chloracidobacteria","gammaproteobacteria",13,0.00342285413375461,0.510005265929437
"Cfa","Class","deltaproteobacteria","sphingobacteriia",13,0.00342285413375461,0.513428120063191
"Cfa","Class","acidobacteriia","acidobacteriia",13,0.00342285413375461,0.516850974196946
"Cfa","Class","acidimicrobiia","deltaproteobacteria",12,0.00315955766192733,0.520010531858873
"Cfa","Class","deltaproteobacteria","phycisphaerae",12,0.00315955766192733,0.523170089520801
"Cfa","Class","pedosphaerae","unassigned",12,0.00315955766192733,0.526329647182728
"Cfa","Class","6","6",12,0.00315955766192733,0.529489204844655
"Cfa","Class","gemmatimonadetes","unassigned",11,0.00289626119010005,0.532385466034755
"Cfa","Class","actinobacteria","unassigned",11,0.00289626119010005,0.535281727224855
"Cfa","Class","gammaproteobacteria","planctomycetia",11,0.00289626119010005,0.538177988414955
"Cfa","Class","deltaproteobacteria","solibacteres",11,0.00289626119010005,0.541074249605055
"Cfa","Class","unassigned","unassigned",11,0.00289626119010005,0.543970510795155
"Cfa","Class","elusimicrobia","elusimicrobia",10,0.00263296471827278,0.546603475513428
"Cfa","Class","actinobacteria","saprospirae",10,0.00263296471827278,0.549236440231701
"Cfa","Class","1","alphaproteobacteria",10,0.00263296471827278,0.551869404949974
"Cfa","Class","chloracidobacteria","nitrospira",10,0.00263296471827278,0.554502369668246
"Cfa","Class","deltaproteobacteria","spartobacteria",10,0.00263296471827278,0.557135334386519
"Cfa","Class","alphaproteobacteria","tk10",10,0.00263296471827278,0.559768299104792
"Cfa","Class","gammaproteobacteria","saprospirae",10,0.00263296471827278,0.562401263823065
"Cfa","Class","sphingobacteriia","unassigned",10,0.00263296471827278,0.565034228541338
"Cfa","Class","acidimicrobiia","thermoleophilia",10,0.00263296471827278,0.56766719325961
"Cfa","Class","pedosphaerae","sphingobacteriia",10,0.00263296471827278,0.570300157977883
"Cfa","Class","planctomycetia","thermoleophilia",10,0.00263296471827278,0.572933122696156
"Cfa","Class","solibacteres","unassigned",10,0.00263296471827278,0.575566087414429
"Cfa","Class","betaproteobacteria","gemmatimonadetes",10,0.00263296471827278,0.578199052132701
"Cfa","Class","gammaproteobacteria","gammaproteobacteria",10,0.00263296471827278,0.580832016850974
"Cfa","Class","actinobacteria","tk10",10,0.00263296471827278,0.583464981569247
"Cfa","Class","deltaproteobacteria","opitutae",9,0.0023696682464455,0.585834649815693
"Cfa","Class","acidobacteriia","phycisphaerae",9,0.0023696682464455,0.588204318062138
"Cfa","Class","pedosphaerae","planctomycetia",9,0.0023696682464455,0.590573986308583
"Cfa","Class","spartobacteria","thermoleophilia",9,0.0023696682464455,0.592943654555029
"Cfa","Class","chloracidobacteria","thermoleophilia",9,0.0023696682464455,0.595313322801474
"Cfa","Class","chloracidobacteria","pedosphaerae",9,0.0023696682464455,0.59768299104792
"Cfa","Class","actinobacteria","bacilli",9,0.0023696682464455,0.600052659294366
"Cfa","Class","pedosphaerae","thermoleophilia",9,0.0023696682464455,0.602422327540811
"Cfa","Class","solibacteres","thermoleophilia",9,0.0023696682464455,0.604791995787256
"Cfa","Class","gammaproteobacteria","thermoleophilia",9,0.0023696682464455,0.607161664033702
"Cfa","Class","chloracidobacteria","chloracidobacteria",9,0.0023696682464455,0.609531332280147
"Cfa","Class","deltaproteobacteria","saprospirae",9,0.0023696682464455,0.611901000526593
"Cfa","Class","phycisphaerae","unassigned",9,0.0023696682464455,0.614270668773039
"Cfa","Class","acidobacteriia","spartobacteria",9,0.0023696682464455,0.616640337019484
"Cfa","Class","actinobacteria","phycisphaerae",9,0.0023696682464455,0.619010005265929
"Cfa","Class","alphaproteobacteria","verrucomicrobiae",9,0.0023696682464455,0.621379673512375
"Cfa","Class","actinobacteria","pedosphaerae",9,0.0023696682464455,0.623749341758821
"Cfa","Class","cytophagia","gammaproteobacteria",8,0.00210637177461822,0.625855713533439
"Cfa","Class","elusimicrobia","unassigned",8,0.00210637177461822,0.627962085308057
"Cfa","Class","planctomycetia","tk10",8,0.00210637177461822,0.630068457082675
"Cfa","Class","acidimicrobiia","planctomycetia",8,0.00210637177461822,0.632174828857293
"Cfa","Class","alphaproteobacteria","opitutae",8,0.00210637177461822,0.634281200631912
"Cfa","Class","gammaproteobacteria","sphingobacteriia",8,0.00210637177461822,0.63638757240653
"Cfa","Class","betaproteobacteria","phycisphaerae",8,0.00210637177461822,0.638493944181148
"Cfa","Class","da052","planctomycetia",8,0.00210637177461822,0.640600315955766
"Cfa","Class","acidobacteriia","thermoleophilia",8,0.00210637177461822,0.642706687730384
"Cfa","Class","pedosphaerae","solibacteres",8,0.00210637177461822,0.644813059505003
"Cfa","Class","5","6",8,0.00210637177461822,0.646919431279621
"Cfa","Class","saprospirae","unassigned",8,0.00210637177461822,0.649025803054239
"Cfa","Class","deltaproteobacteria","gemmatimonadetes",8,0.00210637177461822,0.651132174828857
"Cfa","Class","acidobacteriia","actinobacteria",8,0.00210637177461822,0.653238546603475
"Cfa","Class","gammaproteobacteria","unassigned",7,0.00184307530279094,0.655081621906267
"Cfa","Class","opitutae","opitutae",7,0.00184307530279094,0.656924697209058
"Cfa","Class","nitrospira","phycisphaerae",7,0.00184307530279094,0.658767772511848
"Cfa","Class","12","prr",7,0.00184307530279094,0.660610847814639
"Cfa","Class","gemmatimonadetes","pedosphaerae",7,0.00184307530279094,0.66245392311743
"Cfa","Class","saprospirae","saprospirae",7,0.00184307530279094,0.664296998420221
"Cfa","Class","saprospirae","thermoleophilia",7,0.00184307530279094,0.666140073723012
"Cfa","Class","1","chloracidobacteria",7,0.00184307530279094,0.667983149025803
"Cfa","Class","betaproteobacteria","nitrospira",7,0.00184307530279094,0.669826224328594
"Cfa","Class","chloracidobacteria","phycisphaerae",7,0.00184307530279094,0.671669299631385
"Cfa","Class","phycisphaerae","solibacteres",7,0.00184307530279094,0.673512374934176
"Cfa","Class","cytophagia","planctomycetia",7,0.00184307530279094,0.675355450236967
"Cfa","Class","deltaproteobacteria","s085",7,0.00184307530279094,0.677198525539758
"Cfa","Class","acidobacteriia","betaproteobacteria",7,0.00184307530279094,0.679041600842549
"Cfa","Class","betaproteobacteria","sphingobacteriia",7,0.00184307530279094,0.68088467614534
"Cfa","Class","gemmatimonadetes","saprospirae",7,0.00184307530279094,0.682727751448131
"Cfa","Class","acidobacteriia","saprospirae",7,0.00184307530279094,0.684570826750922
"Cfa","Class","alphaproteobacteria","ellin6529",7,0.00184307530279094,0.686413902053713
"Cfa","Class","anaerolineae","planctomycetia",7,0.00184307530279094,0.688256977356503
"Cfa","Class","planctomycetia","spartobacteria",7,0.00184307530279094,0.690100052659294
"Cfa","Class","planctomycetia","sphingobacteriia",7,0.00184307530279094,0.691943127962085
"Cfa","Class","anaerolineae","chloracidobacteria",7,0.00184307530279094,0.693786203264876
"Cfa","Class","actinobacteria","elusimicrobia",7,0.00184307530279094,0.695629278567667
"Cfa","Class","thermoleophilia","unassigned",7,0.00184307530279094,0.697472353870458
"Cfa","Class","acidimicrobiia","unassigned",7,0.00184307530279094,0.699315429173249
"Cfa","Class","bacilli","thermoleophilia",7,0.00184307530279094,0.70115850447604
"Cfa","Class","ellin6529","unassigned",7,0.00184307530279094,0.703001579778831
"Cfa","Class","gammaproteobacteria","phycisphaerae",7,0.00184307530279094,0.704844655081622
"Cfa","Class","acidobacteriia","gemmatimonadetes",6,0.00157977883096367,0.706424433912586
"Cfa","Class","nitrospira","unassigned",6,0.00157977883096367,0.708004212743549
"Cfa","Class","acidimicrobiia","gemmatimonadetes",6,0.00157977883096367,0.709583991574513
"Cfa","Class","tk10","unassigned",6,0.00157977883096367,0.711163770405477
"Cfa","Class","planctomycetia","s085",6,0.00157977883096367,0.71274354923644
"Cfa","Class","ellin6529","thermoleophilia",6,0.00157977883096367,0.714323328067404
"Cfa","Class","gammaproteobacteria","gemmatimonadetes",6,0.00157977883096367,0.715903106898368
"Cfa","Class","cytophagia","sphingobacteriia",6,0.00157977883096367,0.717482885729331
"Cfa","Class","acidimicrobiia","gammaproteobacteria",6,0.00157977883096367,0.719062664560295
"Cfa","Class","betaproteobacteria","thermoleophilia",6,0.00157977883096367,0.720642443391259
"Cfa","Class","elusimicrobia","thermoleophilia",6,0.00157977883096367,0.722222222222222
"Cfa","Class","gammaproteobacteria","solibacteres",6,0.00157977883096367,0.723802001053186
"Cfa","Class","saprospirae","solibacteres",6,0.00157977883096367,0.72538177988415
"Cfa","Class","acidimicrobiia","betaproteobacteria",6,0.00157977883096367,0.726961558715113
"Cfa","Class","actinobacteria","gammaproteobacteria",6,0.00157977883096367,0.728541337546077
"Cfa","Class","chloracidobacteria","elusimicrobia",6,0.00157977883096367,0.730121116377041
"Cfa","Class","acidimicrobiia","acidimicrobiia",6,0.00157977883096367,0.731700895208004
"Cfa","Class","chloracidobacteria","unassigned",6,0.00157977883096367,0.733280674038968
"Cfa","Class","chloracidobacteria","cytophagia",6,0.00157977883096367,0.734860452869932
"Cfa","Class","acidobacteriia","gammaproteobacteria",6,0.00157977883096367,0.736440231700895
"Cfa","Class","actinobacteria","solibacteres",6,0.00157977883096367,0.738020010531859
"Cfa","Class","gemmatimonadetes","thermoleophilia",6,0.00157977883096367,0.739599789362823
"Cfa","Class","actinobacteria","nitrospira",6,0.00157977883096367,0.741179568193786
"Cfa","Class","deltaproteobacteria","tk10",6,0.00157977883096367,0.74275934702475
"Cfa","Class","alphaproteobacteria","rb25",6,0.00157977883096367,0.744339125855714
"Cfa","Class","chloracidobacteria","ellin6529",6,0.00157977883096367,0.745918904686677
"Cfa","Class","gammaproteobacteria","pedosphaerae",6,0.00157977883096367,0.747498683517641
"Cfa","Class","elusimicrobia","planctomycetia",5,0.00131648235913639,0.748815165876777
"Cfa","Class","alphaproteobacteria","elusimicrobia",5,0.00131648235913639,0.750131648235914
"Cfa","Class","1","actinobacteria",5,0.00131648235913639,0.75144813059505
"Cfa","Class","8","betaproteobacteria",5,0.00131648235913639,0.752764612954186
"Cfa","Class","s085","thermoleophilia",5,0.00131648235913639,0.754081095313323
"Cfa","Class","pedosphaerae","saprospirae",5,0.00131648235913639,0.755397577672459
"Cfa","Class","gemmatimonadetes","phycisphaerae",5,0.00131648235913639,0.756714060031596
"Cfa","Class","betaproteobacteria","opitutae",5,0.00131648235913639,0.758030542390732
"Cfa","Class","1","deltaproteobacteria",5,0.00131648235913639,0.759347024749868
"Cfa","Class","elusimicrobia","gammaproteobacteria",5,0.00131648235913639,0.760663507109005
"Cfa","Class","om190","unassigned",5,0.00131648235913639,0.761979989468141
"Cfa","Class","acidobacteriia","da052",5,0.00131648235913639,0.763296471827278
"Cfa","Class","actinobacteria","sphingobacteriia",5,0.00131648235913639,0.764612954186414
"Cfa","Class","alphaproteobacteria","bacilli",5,0.00131648235913639,0.76592943654555
"Cfa","Class","solibacteres","solibacteres",5,0.00131648235913639,0.767245918904687
"Cfa","Class","chloracidobacteria","solibacteres",5,0.00131648235913639,0.768562401263823
"Cfa","Class","betaproteobacteria","ellin6529",5,0.00131648235913639,0.769878883622959
"Cfa","Class","opitutae","saprospirae",5,0.00131648235913639,0.771195365982096
"Cfa","Class","acidimicrobiia","tk10",5,0.00131648235913639,0.772511848341232
"Cfa","Class","acidimicrobiia","chloracidobacteria",5,0.00131648235913639,0.773828330700369
"Cfa","Class","gammaproteobacteria","tk10",5,0.00131648235913639,0.775144813059505
"Cfa","Class","elusimicrobia","phycisphaerae",5,0.00131648235913639,0.776461295418641
"Cfa","Class","betaproteobacteria","verrucomicrobiae",5,0.00131648235913639,0.777777777777778
"Cfa","Class","phycisphaerae","thermoleophilia",5,0.00131648235913639,0.779094260136914
"Cfa","Class","gammaproteobacteria","spartobacteria",5,0.00131648235913639,0.780410742496051
"Cfa","Class","opitutae","unassigned",5,0.00131648235913639,0.781727224855187
"Cfa","Class","deltaproteobacteria","verrucomicrobiae",5,0.00131648235913639,0.783043707214323
"Cfa","Class","phycisphaerae","saprospirae",5,0.00131648235913639,0.78436018957346
"Cfa","Class","gemmatimonadetes","gemmatimonadetes",5,0.00131648235913639,0.785676671932596
"Cfa","Class","fimbriimonadia","unassigned",5,0.00131648235913639,0.786993154291733
"Cfa","Class","alphaproteobacteria","anaerolineae",4,0.00105318588730911,0.788046340179042
"Cfa","Class","alphaproteobacteria","s085",4,0.00105318588730911,0.789099526066351
"Cfa","Class","opitutae","pedosphaerae",4,0.00105318588730911,0.79015271195366
"Cfa","Class","betaproteobacteria","cytophagia",4,0.00105318588730911,0.791205897840969
"Cfa","Class","pedosphaerae","phycisphaerae",4,0.00105318588730911,0.792259083728278
"Cfa","Class","nitrospira","nitrospira",4,0.00105318588730911,0.793312269615587
"Cfa","Class","anaerolineae","unassigned",4,0.00105318588730911,0.794365455502896
"Cfa","Class","saprospirae","tk10",4,0.00105318588730911,0.795418641390205
"Cfa","Class","1","6",4,0.00105318588730911,0.796471827277515
"Cfa","Class","8","deltaproteobacteria",4,0.00105318588730911,0.797525013164824
"Cfa","Class","actinobacteria","ellin6529",4,0.00105318588730911,0.798578199052133
"Cfa","Class","bacilli","spartobacteria",4,0.00105318588730911,0.799631384939442
"Cfa","Class","bacilli","planctomycetia",4,0.00105318588730911,0.800684570826751
"Cfa","Class","om190","planctomycetia",4,0.00105318588730911,0.80173775671406
"Cfa","Class","anaerolineae","sphingobacteriia",4,0.00105318588730911,0.802790942601369
"Cfa","Class","6","acidimicrobiia",4,0.00105318588730911,0.803844128488678
"Cfa","Class","nitrospira","solibacteres",4,0.00105318588730911,0.804897314375987
"Cfa","Class","alphaproteobacteria","da052",4,0.00105318588730911,0.805950500263297
"Cfa","Class","da052","solibacteres",4,0.00105318588730911,0.807003686150606
"Cfa","Class","136","gitt",4,0.00105318588730911,0.808056872037915
"Cfa","Class","2","gemm",4,0.00105318588730911,0.809110057925224
"Cfa","Class","betaproteobacteria","chloroplast",4,0.00105318588730911,0.810163243812533
"Cfa","Class","solibacteres","spartobacteria",4,0.00105318588730911,0.811216429699842
"Cfa","Class","actinobacteria","opitutae",4,0.00105318588730911,0.812269615587151
"Cfa","Class","deltaproteobacteria","elusimicrobia",4,0.00105318588730911,0.81332280147446
"Cfa","Class","deltaproteobacteria","ellin6529",4,0.00105318588730911,0.814375987361769
"Cfa","Class","ellin6529","tk10",4,0.00105318588730911,0.815429173249079
"Cfa","Class","pedosphaerae","pedosphaerae",4,0.00105318588730911,0.816482359136388
"Cfa","Class","cytophagia","pedosphaerae",4,0.00105318588730911,0.817535545023697
"Cfa","Class","phycisphaerae","spartobacteria",4,0.00105318588730911,0.818588730911006
"Cfa","Class","cytophagia","unassigned",4,0.00105318588730911,0.819641916798315
"Cfa","Class","acidobacteriia","planctomycetia",4,0.00105318588730911,0.820695102685624
"Cfa","Class","unassigned","verrucomicrobiae",4,0.00105318588730911,0.821748288572933
"Cfa","Class","bacilli","deltaproteobacteria",4,0.00105318588730911,0.822801474460242
"Cfa","Class","alphaproteobacteria","sva0725",4,0.00105318588730911,0.823854660347551
"Cfa","Class","gemmatimonadetes","tk10",4,0.00105318588730911,0.824907846234861
"Cfa","Class","chloracidobacteria","tk10",4,0.00105318588730911,0.82596103212217
"Cfa","Class","1","betaproteobacteria",4,0.00105318588730911,0.827014218009479
"Cfa","Class","acidobacteriia","unassigned",4,0.00105318588730911,0.828067403896788
"Cfa","Class","clostridia","thermoleophilia",4,0.00105318588730911,0.829120589784097
"Cfa","Class","deltaproteobacteria","fimbriimonadia",4,0.00105318588730911,0.830173775671406
"Cfa","Class","betaproteobacteria","rb25",4,0.00105318588730911,0.831226961558715
"Cfa","Class","cytophagia","verrucomicrobiae",4,0.00105318588730911,0.832280147446024
"Cfa","Class","acidimicrobiia","anaerolineae",4,0.00105318588730911,0.833333333333333
"Cfa","Class","fimbriimonadia","gemmatimonadetes",4,0.00105318588730911,0.834386519220642
"Cfa","Class","acidobacteriia","chloracidobacteria",3,0.000789889415481833,0.835176408636124
"Cfa","Class","28","elusimicrobia",3,0.000789889415481833,0.835966298051606
"Cfa","Class","pedosphaerae","spartobacteria",3,0.000789889415481833,0.836756187467088
"Cfa","Class","acidimicrobiia","spartobacteria",3,0.000789889415481833,0.83754607688257
"Cfa","Class","nitrospira","tk10",3,0.000789889415481833,0.838335966298052
"Cfa","Class","phycisphaerae","sphingobacteriia",3,0.000789889415481833,0.839125855713533
"Cfa","Class","opitutae","solibacteres",3,0.000789889415481833,0.839915745129015
"Cfa","Class","acidobacteriia","sphingobacteriia",3,0.000789889415481833,0.840705634544497
"Cfa","Class","chloracidobacteria","pauc37f",3,0.000789889415481833,0.841495523959979
"Cfa","Class","da052","phycisphaerae",3,0.000789889415481833,0.842285413375461
"Cfa","Class","gemmatimonadetes","sphingobacteriia",3,0.000789889415481833,0.843075302790943
"Cfa","Class","1","acidimicrobiia",3,0.000789889415481833,0.843865192206424
"Cfa","Class","saprospirae","spartobacteria",3,0.000789889415481833,0.844655081621906
"Cfa","Class","ellin6529","elusimicrobia",3,0.000789889415481833,0.845444971037388
"Cfa","Class","flavobacteriia","gammaproteobacteria",3,0.000789889415481833,0.84623486045287
"Cfa","Class","cytophagia","saprospirae",3,0.000789889415481833,0.847024749868352
"Cfa","Class","acidimicrobiia","sphingobacteriia",3,0.000789889415481833,0.847814639283834
"Cfa","Class","opitutae","planctomycetia",3,0.000789889415481833,0.848604528699316
"Cfa","Class","12","planctomycetia",3,0.000789889415481833,0.849394418114797
"Cfa","Class","8","gemmatimonadetes",3,0.000789889415481833,0.850184307530279
"Cfa","Class","elusimicrobia","pedosphaerae",3,0.000789889415481833,0.850974196945761
"Cfa","Class","spartobacteria","spartobacteria",3,0.000789889415481833,0.851764086361243
"Cfa","Class","c6","pedosphaerae",3,0.000789889415481833,0.852553975776725
"Cfa","Class","betaproteobacteria","c6",3,0.000789889415481833,0.853343865192206
"Cfa","Class","deltaproteobacteria","vadinha49",3,0.000789889415481833,0.854133754607688
"Cfa","Class","chloracidobacteria","vadinha49",3,0.000789889415481833,0.85492364402317
"Cfa","Class","acidimicrobiia","om190",3,0.000789889415481833,0.855713533438652
"Cfa","Class","pauc37f","unassigned",3,0.000789889415481833,0.856503422854134
"Cfa","Class","chloroplast","unassigned",3,0.000789889415481833,0.857293312269616
"Cfa","Class","nitrospira","spartobacteria",3,0.000789889415481833,0.858083201685098
"Cfa","Class","chloracidobacteria","sva0725",3,0.000789889415481833,0.858873091100579
"Cfa","Class","verrucomicrobiae","verrucomicrobiae",3,0.000789889415481833,0.859662980516061
"Cfa","Class","acidobacteriia","tk10",3,0.000789889415481833,0.860452869931543
"Cfa","Class","bacilli","tk10",3,0.000789889415481833,0.861242759347025
"Cfa","Class","12","alphaproteobacteria",3,0.000789889415481833,0.862032648762507
"Cfa","Class","cytophagia","gemmatimonadetes",3,0.000789889415481833,0.862822538177989
"Cfa","Class","gemmatimonadetes","verrucomicrobiae",3,0.000789889415481833,0.86361242759347
"Cfa","Class","gammaproteobacteria","opitutae",3,0.000789889415481833,0.864402317008952
"Cfa","Class","12","pedosphaerae",3,0.000789889415481833,0.865192206424434
"Cfa","Class","gammaproteobacteria","verrucomicrobiae",3,0.000789889415481833,0.865982095839916
"Cfa","Class","solibacteres","sphingobacteriia",3,0.000789889415481833,0.866771985255398
"Cfa","Class","phycisphaerae","phycisphaerae",3,0.000789889415481833,0.867561874670879
"Cfa","Class","cytophagia","phycisphaerae",3,0.000789889415481833,0.868351764086361
"Cfa","Class","gemmatimonadetes","s085",3,0.000789889415481833,0.869141653501843
"Cfa","Class","sphingobacteriia","verrucomicrobiae",3,0.000789889415481833,0.869931542917325
"Cfa","Class","acidimicrobiia","verrucomicrobiae",3,0.000789889415481833,0.870721432332807
"Cfa","Class","actinobacteria","spartobacteria",3,0.000789889415481833,0.871511321748289
"Cfa","Class","pedosphaerae","tk10",3,0.000789889415481833,0.87230121116377
"Cfa","Class","chthonomonadetes","planctomycetia",3,0.000789889415481833,0.873091100579252
"Cfa","Class","alphaproteobacteria","clostridia",3,0.000789889415481833,0.873880989994734
"Cfa","Class","gemmatimonadetes","solibacteres",3,0.000789889415481833,0.874670879410216
"Cfa","Class","acidimicrobiia","phycisphaerae",3,0.000789889415481833,0.875460768825698
"Cfa","Class","gemmatimonadetes","nitrospira",3,0.000789889415481833,0.87625065824118
"Cfa","Class","acidimicrobiia","ellin6529",3,0.000789889415481833,0.877040547656661
"Cfa","Class","da052","elusimicrobia",3,0.000789889415481833,0.877830437072143
"Cfa","Class","chloracidobacteria","sphingobacteriia",3,0.000789889415481833,0.878620326487625
"Cfa","Class","8","acidobacteriia",3,0.000789889415481833,0.879410215903107
"Cfa","Class","chloracidobacteria","spartobacteria",3,0.000789889415481833,0.880200105318589
"Cfa","Class","fimbriimonadia","gammaproteobacteria",3,0.000789889415481833,0.880989994734071
"Cfa","Class","alphaproteobacteria","om190",2,0.000526592943654555,0.881516587677725
"Cfa","Class","cytophagia","om190",2,0.000526592943654555,0.88204318062138
"Cfa","Class","cytophagia","thermoleophilia",2,0.000526592943654555,0.882569773565034
"Cfa","Class","nitrospira","saprospirae",2,0.000526592943654555,0.883096366508689
"Cfa","Class","cytophagia","opitutae",2,0.000526592943654555,0.883622959452343
"Cfa","Class","cytophagia","cytophagia",2,0.000526592943654555,0.884149552395998
"Cfa","Class","anaerolineae","nitrospira",2,0.000526592943654555,0.884676145339653
"Cfa","Class","anaerolineae","elusimicrobia",2,0.000526592943654555,0.885202738283307
"Cfa","Class","anaerolineae","betaproteobacteria",2,0.000526592943654555,0.885729331226962
"Cfa","Class","12","nitrospira",2,0.000526592943654555,0.886255924170616
"Cfa","Class","deltaproteobacteria","pla4",2,0.000526592943654555,0.886782517114271
"Cfa","Class","s085","spartobacteria",2,0.000526592943654555,0.887309110057925
"Cfa","Class","thermoleophilia","verrucomicrobiae",2,0.000526592943654555,0.88783570300158
"Cfa","Class","om190","tk10",2,0.000526592943654555,0.888362295945234
"Cfa","Class","tk10","tk10",2,0.000526592943654555,0.888888888888889
"Cfa","Class","elusimicrobia","saprospirae",2,0.000526592943654555,0.889415481832543
"Cfa","Class","chloracidobacteria","flavobacteriia",2,0.000526592943654555,0.889942074776198
"Cfa","Class","alphaproteobacteria","flavobacteriia",2,0.000526592943654555,0.890468667719853
"Cfa","Class","flavobacteriia","sphingobacteriia",2,0.000526592943654555,0.890995260663507
"Cfa","Class","betaproteobacteria","elusimicrobia",2,0.000526592943654555,0.891521853607162
"Cfa","Class","chloracidobacteria","opitutae",2,0.000526592943654555,0.892048446550816
"Cfa","Class","chloracidobacteria","s085",2,0.000526592943654555,0.892575039494471
"Cfa","Class","spartobacteria","unassigned",2,0.000526592943654555,0.893101632438125
"Cfa","Class","acidobacteriia","opitutae",2,0.000526592943654555,0.89362822538178
"Cfa","Class","acidimicrobiia","pauc37f",2,0.000526592943654555,0.894154818325434
"Cfa","Class","acidimicrobiia","saprospirae",2,0.000526592943654555,0.894681411269089
"Cfa","Class","deltaproteobacteria","pauc37f",2,0.000526592943654555,0.895208004212743
"Cfa","Class","alphaproteobacteria","pauc37f",2,0.000526592943654555,0.895734597156398
"Cfa","Class","acidimicrobiia","elusimicrobia",2,0.000526592943654555,0.896261190100053
"Cfa","Class","nitrospira","sphingobacteriia",2,0.000526592943654555,0.896787783043707
"Cfa","Class","pauc37f","sphingobacteriia",2,0.000526592943654555,0.897314375987362
"Cfa","Class","betaproteobacteria","pla4",2,0.000526592943654555,0.897840968931016
"Cfa","Class","2","alphaproteobacteria",2,0.000526592943654555,0.898367561874671
"Cfa","Class","2","chloracidobacteria",2,0.000526592943654555,0.898894154818325
"Cfa","Class","acidobacteriia","nitrospira",2,0.000526592943654555,0.89942074776198
"Cfa","Class","actinobacteria","verrucomicrobiae",2,0.000526592943654555,0.899947340705635
"Cfa","Class","8","actinobacteria",2,0.000526592943654555,0.900473933649289
"Cfa","Class","actinobacteria","chloroplast",2,0.000526592943654555,0.901000526592944
"Cfa","Class","anaerolineae","deltaproteobacteria",2,0.000526592943654555,0.901527119536598
"Cfa","Class","pauc37f","pedosphaerae",2,0.000526592943654555,0.902053712480253
"Cfa","Class","fimbriimonadia","planctomycetia",2,0.000526592943654555,0.902580305423907
"Cfa","Class","betaproteobacteria","zetaproteobacteria",2,0.000526592943654555,0.903106898367562
"Cfa","Class","28","planctomycetia",2,0.000526592943654555,0.903633491311216
"Cfa","Class","saprospirae","sphingobacteriia",2,0.000526592943654555,0.904160084254871
"Cfa","Class","12","ellin6529",2,0.000526592943654555,0.904686677198526
"Cfa","Class","acidimicrobiia","pedosphaerae",2,0.000526592943654555,0.90521327014218
"Cfa","Class","acidobacteriia","cytophagia",2,0.000526592943654555,0.905739863085835
"Cfa","Class","6","8",2,0.000526592943654555,0.906266456029489
"Cfa","Class","28","chloracidobacteria",2,0.000526592943654555,0.906793048973144
"Cfa","Class","28","phycisphaerae",2,0.000526592943654555,0.907319641916798
"Cfa","Class","12","phycisphaerae",2,0.000526592943654555,0.907846234860453
"Cfa","Class","1","gammaproteobacteria",2,0.000526592943654555,0.908372827804108
"Cfa","Class","pedosphaerae","verrucomicrobiae",2,0.000526592943654555,0.908899420747762
"Cfa","Class","1","5",2,0.000526592943654555,0.909426013691417
"Cfa","Class","c6","pla4",2,0.000526592943654555,0.909952606635071
"Cfa","Class","cytophagia","flavobacteriia",2,0.000526592943654555,0.910479199578726
"Cfa","Class","cytophagia","nitrospira",2,0.000526592943654555,0.91100579252238
"Cfa","Class","gammaproteobacteria","nitrospira",2,0.000526592943654555,0.911532385466035
"Cfa","Class","nitrospira","pedosphaerae",2,0.000526592943654555,0.912058978409689
"Cfa","Class","alphaproteobacteria","methylacidiphilae",2,0.000526592943654555,0.912585571353344
