"Cluster","level","name","N","Freq"
"5","Phylum","Bacteroidetes",32,0.124
"5","Phylum","Verrucomicrobia",17,0.0659
"5","Phylum","Chloroflexi",13,0.0504
"5","Phylum","Gemmatimonadetes",12,0.0465
"5","Phylum","Planctomycetes",12,0.0465
"5","Phylum","Chlorobi",4,0.0155
"5","Phylum","Nitrospirae",3,0.0116
"5","Phylum","Firmicutes",3,0.0116
"5","Phylum","FBP",2,0.0078
"5","Phylum","Elusimicrobia",1,0.0039
"5","Phylum","Spirochaetes",1,0.0039
"5","Class","Alphaproteobacteria",37,0.1434
"5","Class","Saprospirae",20,0.0775
"5","Class","Actinobacteria",20,0.0775
"5","Class","Chloracidobacteria",19,0.0736
"5","Class","Betaproteobacteria",17,0.0659
"5","Class","Acidobacteria-6",14,0.0543
"5","Class","Deltaproteobacteria",13,0.0504
"5","Class","Acidimicrobiia",9,0.0349
"5","Class","Thermoleophilia",9,0.0349
"5","Class","Gemmatimonadetes",8,0.031
"5","Class","Solibacteres",7,0.0271
"5","Class","Gammaproteobacteria",7,0.0271
"5","Class","Cytophagia",6,0.0233
"5","Class","Planctomycetia",6,0.0233
"5","Class","Verrucomicrobiae",5,0.0194
"5","Class","Pedosphaerae",5,0.0194
"5","Class","unassigned",4,0.0155
"5","Class","Spartobacteria",4,0.0155
"5","Class","Ellin6529",4,0.0155
"5","Class","Phycisphaerae",4,0.0155
"5","Class","Sphingobacteriia",4,0.0155
"5","Class","Nitrospira",3,0.0116
"5","Class","Opitutae",3,0.0116
"5","Class","TK10",3,0.0116
"5","Class","Gemm-1",3,0.0116
"5","Class","Anaerolineae",3,0.0116
"5","Class","SJA-28",2,0.0078
"5","Class","Bacilli",2,0.0078
"5","Class","iii1-8",2,0.0078
"5","Class","Rubrobacteria",2,0.0078
"5","Class","vadinHA49",2,0.0078
"5","Class","Gitt-GS-136",2,0.0078
"5","Class","Sva0725",1,0.0039
"5","Class","Clostridia",1,0.0039
"5","Class","Chloroflexi",1,0.0039
"5","Class","Elusimicrobia",1,0.0039
"5","Class","Flavobacteriia",1,0.0039
"5","Class","Gemm-3",1,0.0039
"5","Class","OPB56",1,0.0039
"5","Class","Leptospirae",1,0.0039
"5","Class","MB-A2-108",1,0.0039
"5","Order","unassigned",28,0.1085
"5","Order","Saprospirales",20,0.0775
"5","Order","Actinomycetales",20,0.0775
"5","Order","RB41",18,0.0698
"5","Order","Rhizobiales",16,0.062
"5","Order","iii1-15",10,0.0388
"5","Order","Sphingomonadales",9,0.0349
"5","Order","Acidimicrobiales",9,0.0349
"5","Order","Burkholderiales",9,0.0349
"5","Order","Solibacterales",7,0.0271
"5","Order","Cytophagales",6,0.0233
"5","Order","Caulobacterales",6,0.0233
"5","Order","Rhodospirillales",5,0.0194
"5","Order","Verrucomicrobiales",5,0.0194
"5","Order","Pedosphaerales",5,0.0194
"5","Order","Myxococcales",5,0.0194
"5","Order","Solirubrobacterales",5,0.0194
"5","Order","Chthoniobacterales",4,0.0155
"5","Order","N1423WL",4,0.0155
"5","Order","WD2101",4,0.0155
"5","Order","Gaiellales",4,0.0155
"5","Order","Pirellulales",4,0.0155
"5","Order","Sphingobacteriales",4,0.0155
"5","Order","Nitrospirales",3,0.0116
"5","Order","Opitutales",3,0.0116
"5","Order","Gemmatimonadales",3,0.0116
"5","Order","Xanthomonadales",3,0.0116
"5","Order","CCU21",3,0.0116
"5","Order","Bacillales",2,0.0078
"5","Order","Planctomycetales",2,0.0078
"5","Order","DS-18",2,0.0078
"5","Order","Rubrobacterales",2,0.0078
"5","Order","DH61",2,0.0078
"5","Order","Syntrophobacterales",2,0.0078
"5","Order","H39",2,0.0078
"5","Order","AKYG885",2,0.0078
"5","Order","Rhodocyclales",1,0.0039
"5","Order","Sva0725",1,0.0039
"5","Order","Bdellovibrionales",1,0.0039
"5","Order","Aeromonadales",1,0.0039
"5","Order","Clostridiales",1,0.0039
"5","Order","KD8-87",1,0.0039
"5","Order","MIZ46",1,0.0039
"5","Order","WCHB1-50",1,0.0039
"5","Order","Roseiflexales",1,0.0039
"5","Order","Desulfuromonadales",1,0.0039
"5","Order","Ellin6067",1,0.0039
"5","Order","11-24",1,0.0039
"5","Order","IIb",1,0.0039
"5","Order","Spirobacillales",1,0.0039
"5","Order","Flavobacteriales",1,0.0039
"5","Order","SC-I-84",1,0.0039
"5","Order","Pseudomonadales",1,0.0039
"5","Order","Leptospirales",1,0.0039
"5","Order","Enterobacteriales",1,0.0039
"5","Order","0319-7L14",1,0.0039
"5","Family","unassigned",92,0.3566
"5","Family","Chitinophagaceae",17,0.0659
"5","Family","Ellin6075",11,0.0426
"5","Family","Sphingomonadaceae",8,0.031
"5","Family","Nocardioidaceae",8,0.031
"5","Family","Cytophagaceae",6,0.0233
"5","Family","Caulobacteraceae",6,0.0233
"5","Family","Comamonadaceae",6,0.0233
"5","Family","Verrucomicrobiaceae",5,0.0194
"5","Family","Rhodospirillaceae",4,0.0155
"5","Family","Chthoniobacteraceae",4,0.0155
"5","Family","Hyphomicrobiaceae",4,0.0155
"5","Family","Bradyrhizobiaceae",4,0.0155
"5","Family","Gaiellaceae",4,0.0155
"5","Family","Haliangiaceae",4,0.0155
"5","Family","Pirellulaceae",4,0.0155
"5","Family","Nitrospiraceae",3,0.0116
"5","Family","Opitutaceae",3,0.0116
"5","Family","Oxalobacteraceae",3,0.0116
"5","Family","mb2424",3,0.0116
"5","Family","Saprospiraceae",3,0.0116
"5","Family","Iamiaceae",3,0.0116
"5","Family","Xanthomonadaceae",3,0.0116
"5","Family","EB1017",2,0.0078
"5","Family","Mycobacteriaceae",2,0.0078
"5","Family","Planctomycetaceae",2,0.0078
"5","Family","Rubrobacteraceae",2,0.0078
"5","Family","Ellin517",2,0.0078
"5","Family","Gemmatimonadaceae",2,0.0078
"5","Family","Micromonosporaceae",2,0.0078
"5","Family","Beijerinckiaceae",2,0.0078
"5","Family","Syntrophobacteraceae",2,0.0078
"5","Family","Dolo_23",2,0.0078
"5","Family","Sphingobacteriaceae",2,0.0078
"5","Family","Solibacteraceae",1,0.0039
"5","Family","Pseudonocardiaceae",1,0.0039
"5","Family","Rhodocyclaceae",1,0.0039
"5","Family","Bacteriovoracaceae",1,0.0039
"5","Family","Alicyclobacillaceae",1,0.0039
"5","Family","Aeromonadaceae",1,0.0039
"5","Family","Intrasporangiaceae",1,0.0039
"5","Family","Clostridiaceae",1,0.0039
"5","Family","Cellulomonadaceae",1,0.0039
"5","Family","Bacillaceae",1,0.0039
"5","Family","Erythrobacteraceae",1,0.0039
"5","Family","Sporichthyaceae",1,0.0039
"5","Family","Rhizobiaceae",1,0.0039
"5","Family","Ellin5301",1,0.0039
"5","Family","Kouleothrixaceae",1,0.0039
"5","Family","Geobacteraceae",1,0.0039
"5","Family","Geodermatophilaceae",1,0.0039
"5","Family","Flavobacteriaceae",1,0.0039
"5","Family","Bryobacteraceae",1,0.0039
"5","Family","Solirubrobacteraceae",1,0.0039
"5","Family","RB40",1,0.0039
"5","Family","Myxococcaceae",1,0.0039
"5","Family","Micrococcaceae",1,0.0039
"5","Family","Pseudomonadaceae",1,0.0039
"5","Family","auto67_4W",1,0.0039
"5","Family","Leptospiraceae",1,0.0039
"5","Family","Aurantimonadaceae",1,0.0039
"5","Family","Enterobacteriaceae",1,0.0039
"5","Genus","unassigned",184,0.7132
"5","Genus","Flavisolibacter",6,0.0233
"5","Genus","Sphingomonas",3,0.0116
"5","Genus","Nitrospira",3,0.0116
"5","Genus","Opitutus",3,0.0116
"5","Genus","Luteolibacter",3,0.0116
"5","Genus","Balneimonas",3,0.0116
"5","Genus","Iamia",3,0.0116
"5","Genus","Segetibacter",2,0.0078
"5","Genus","Skermanella",2,0.0078
"5","Genus","DA101",2,0.0078
"5","Genus","Mycobacterium",2,0.0078
"5","Genus","Nocardioides",2,0.0078
"5","Genus","Planctomyces",2,0.0078
"5","Genus","Rubrobacter",2,0.0078
"5","Genus","Gemmatimonas",2,0.0078
"5","Genus","Mycoplana",2,0.0078
"5","Genus","Rhodoplanes",2,0.0078
"5","Genus","Aeromicrobium",2,0.0078
"5","Genus","Dyadobacter",1,0.0039
"5","Genus","Pseudonocardia",1,0.0039
"5","Genus","Alicyclobacillus",1,0.0039
"5","Genus","Phycicoccus",1,0.0039
"5","Genus","Devosia",1,0.0039
"5","Genus","SMB53",1,0.0039
"5","Genus","Cellulomonas",1,0.0039
"5","Genus","Caulobacter",1,0.0039
"5","Genus","Janthinobacterium",1,0.0039
"5","Genus","Methylibium",1,0.0039
"5","Genus","Novosphingobium",1,0.0039
"5","Genus","Paucibacter",1,0.0039
"5","Genus","Pilimelia",1,0.0039
"5","Genus","Sinorhizobium",1,0.0039
"5","Genus","Lysobacter",1,0.0039
"5","Genus","Luteimonas",1,0.0039
"5","Genus","Niabella",1,0.0039
"5","Genus","Flavobacterium",1,0.0039
"5","Genus","Kaistobacter",1,0.0039
"5","Genus","Pedobacter",1,0.0039
"5","Genus","Chthoniobacter",1,0.0039
"5","Genus","Hyphomicrobium",1,0.0039
"5","Genus","Arthrobacter",1,0.0039
"5","Genus","Pseudomonas",1,0.0039
"5","Genus","Bosea",1,0.0039
"5","Genus","Turneriella",1,0.0039
"5","Genus","Phenylobacterium",1,0.0039
"5","Genus","Ellin506",1,0.0039
"5","Species","unassigned",252,0.9767
"5","Species","xylanilytica",1,0.0039
"5","Species","henricii",1,0.0039
"5","Species","wittichii",1,0.0039
"5","Species","succinicans",1,0.0039
"5","Species","psychrolactophilus",1,0.0039
"5","Species","genosp.",1,0.0039
"6","Kingdom","Bacteria",399,1
"6","Phylum","Proteobacteria",127,0.3183
"6","Phylum","Acidobacteria",69,0.1729
"6","Phylum","Planctomycetes",44,0.1103
"6","Phylum","Bacteroidetes",37,0.0927
"6","Phylum","Verrucomicrobia",31,0.0777
"6","Phylum","Actinobacteria",28,0.0702
"6","Phylum","Chloroflexi",21,0.0526
"6","Phylum","Gemmatimonadetes",19,0.0476
"6","Phylum","WS3",6,0.015
"6","Phylum","Nitrospirae",5,0.0125
"6","Phylum","unassigned",5,0.0125
"6","Phylum","Chlorobi",2,0.005
"6","Phylum","Firmicutes",2,0.005
"6","Phylum","Armatimonadetes",1,0.0025
"6","Phylum","Fibrobacteres",1,0.0025
"6","Phylum","Cyanobacteria",1,0.0025
"6","Class","Deltaproteobacteria",47,0.1178
"6","Class","Planctomycetia",29,0.0727
"6","Class","Alphaproteobacteria",27,0.0677
"6","Class","Betaproteobacteria",25,0.0627
"6","Class","Gammaproteobacteria",23,0.0576
"6","Class","unassigned",22,0.0551
"6","Class","Acidobacteria-6",21,0.0526
"6","Class","Pedosphaerae",17,0.0426
"6","Class","Chloracidobacteria",14,0.0351
"6","Class","Cytophagia",13,0.0326
"6","Class","Gemmatimonadetes",13,0.0326
"6","Class","Saprospirae",12,0.0301
"6","Class","Thermoleophilia",12,0.0301
"6","Class","Spartobacteria",11,0.0276
"6","Class","Acidobacteria-5",9,0.0226
"6","Class","Actinobacteria",8,0.0201
"6","Class","Anaerolineae",7,0.0175
"6","Class","PRR-12",6,0.015
"6","Class","Sphingobacteriia",6,0.015
"6","Class","OM190",5,0.0125
"6","Class","Nitrospira",5,0.0125
"6","Class","S085",5,0.0125
"6","Class","Phycisphaerae",5,0.0125
"6","Class","Sva0725",5,0.0125
"6","Class","Solibacteres",4,0.01
"6","Class","Acidimicrobiia",4,0.01
"6","Class","TK10",3,0.0075
"6","Class","Gemm-1",3,0.0075
"6","Class","Rubrobacteria",2,0.005
"6","Class","SJA-28",2,0.005
"6","Class","iii1-8",2,0.005
"6","Class","RB25",2,0.005
"6","Class","Ellin6529",2,0.005
"6","Class","Opitutae",2,0.005
"6","Class","Gemm-2",2,0.005
"6","Class","Bacilli",2,0.005
"6","Class","S035",2,0.005
"6","Class","Flavobacteriia",2,0.005
"6","Class","MB-A2-108",2,0.005
"6","Class","Chloroflexi",2,0.005
"6","Class","Verrucomicrobiae",1,0.0025
"6","Class","BD7-11",1,0.0025
"6","Class","Fimbriimonadia",1,0.0025
"6","Class","TK17",1,0.0025
"6","Class","BPC102",1,0.0025
"6","Class","Zetaproteobacteria",1,0.0025
"6","Class","Fibrobacteria",1,0.0025
"6","Class","4C0d-2",1,0.0025
"6","Class","PAUC37f",1,0.0025
"6","Class","Pla4",1,0.0025
"6","Class","Gemm-5",1,0.0025
"6","Class","Pla3",1,0.0025
"6","Class","C6",1,0.0025
"6","Class","Acidobacteriia",1,0.0025
"6","Order","unassigned",84,0.2105
"6","Order","Myxococcales",33,0.0827
"6","Order","iii1-15",17,0.0426
"6","Order","Pedosphaerales",17,0.0426
"6","Order","Cytophagales",13,0.0326
"6","Order","Pirellulales",13,0.0326
"6","Order","Saprospirales",12,0.0301
"6","Order","Xanthomonadales",11,0.0276
"6","Order","Chthoniobacterales",11,0.0276
"6","Order","Gemmatales",10,0.0251
"6","Order","Rhizobiales",8,0.0201
"6","Order","MND1",8,0.0201
"6","Order","RB41",8,0.0201
"6","Order","Actinomycetales",8,0.0201
"6","Order","Solirubrobacterales",6,0.015
"6","Order","Sphingomonadales",6,0.015
"6","Order","Sphingobacteriales",6,0.015
"6","Order","Nitrospirales",5,0.0125
"6","Order","C114",5,0.0125
"6","Order","SC-I-84",5,0.0125
"6","Order","Sva0725",5,0.0125
"6","Order","Planctomycetales",5,0.0125
"6","Order","Gaiellales",5,0.0125
"6","Order","WD2101",4,0.01
"6","Order","Syntrophobacterales",4,0.01
"6","Order","Rhodospirillales",4,0.01
"6","Order","Sediment-1",4,0.01
"6","Order","Solibacterales",4,0.01
"6","Order","Acidimicrobiales",4,0.01
"6","Order","Burkholderiales",4,0.01
"6","Order","agg27",3,0.0075
"6","Order","PK29",3,0.0075
"6","Order","Alteromonadales",2,0.005
"6","Order","Rhodobacterales",2,0.005
"6","Order","SBR1031",2,0.005
"6","Order","Ellin5290",2,0.005
"6","Order","Ellin329",2,0.005
"6","Order","Rubrobacterales",2,0.005
"6","Order","DS-18",2,0.005
"6","Order","LD1-PA13",2,0.005
"6","Order","Pseudomonadales",2,0.005
"6","Order","CCU21",2,0.005
"6","Order","Opitutales",2,0.005
"6","Order","Entotheonellales",2,0.005
"6","Order","AKYG885",2,0.005
"6","Order","Bacillales",2,0.005
"6","Order","CL500-15",2,0.005
"6","Order","Flavobacteriales",2,0.005
"6","Order","11-24",2,0.005
"6","Order","0319-7L14",2,0.005
"6","Order","Roseiflexales",2,0.005
"6","Order","Ellin6067",2,0.005
"6","Order","NB1-j",2,0.005
"6","Order","B07_WMSP1",1,0.0025
"6","Order","Gemmatimonadales",1,0.0025
"6","Order","KD8-87",1,0.0025
"6","Order","Verrucomicrobiales",1,0.0025
"6","Order","Fimbriimonadales",1,0.0025
"6","Order","mle1-48",1,0.0025
"6","Order","Rickettsiales",1,0.0025
"6","Order","HTCC2188",1,0.0025
"6","Order","MVS-40",1,0.0025
"6","Order","Mariprofundales",1,0.0025
"6","Order","258ds10",1,0.0025
"6","Order","DS-100",1,0.0025
"6","Order","MLE1-12",1,0.0025
"6","Order","envOPS12",1,0.0025
"6","Order","Caldilineales",1,0.0025
"6","Order","Phycisphaerales",1,0.0025
"6","Order","H39",1,0.0025
"6","Order","B97",1,0.0025
"6","Order","CFB-26",1,0.0025
"6","Order","Thiotrichales",1,0.0025
"6","Order","MVS-107",1,0.0025
"6","Order","Acidobacteriales",1,0.0025
"6","Family","unassigned",216,0.5414
"6","Family","Cytophagaceae",13,0.0326
"6","Family","Pirellulaceae",13,0.0326
"6","Family","Chthoniobacteraceae",11,0.0276
"6","Family","Gemmataceae",10,0.0251
"6","Family","Sinobacteraceae",10,0.0251
"6","Family","Chitinophagaceae",8,0.0201
"6","Family","Ellin517",6,0.015
"6","Family","Polyangiaceae",5,0.0125
"6","Family","Planctomycetaceae",5,0.0125
"6","Family","Gaiellaceae",5,0.0125
"6","Family","Haliangiaceae",5,0.0125
"6","Family","mb2424",4,0.01
"6","Family","Ellin515",4,0.01
"6","Family","Syntrophobacteraceae",4,0.01
"6","Family","Micromonosporaceae",4,0.01
"6","Family","Sphingomonadaceae",4,0.01
"6","Family","Hyphomicrobiaceae",3,0.0075
"6","Family","0319-6A21",3,0.0075
"6","Family","Rhodospirillaceae",3,0.0075
"6","Family","EB1017",3,0.0075
"6","Family","Saprospiraceae",3,0.0075
"6","Family","Solirubrobacteraceae",2,0.005
"6","Family","Hyphomonadaceae",2,0.005
"6","Family","A4b",2,0.005
"6","Family","Rubrobacteraceae",2,0.005
"6","Family","Erythrobacteraceae",2,0.005
"6","Family","Pseudomonadaceae",2,0.005
"6","Family","RB40",2,0.005
"6","Family","Opitutaceae",2,0.005
"6","Family","Entotheonellaceae",2,0.005
"6","Family","Alicyclobacillaceae",2,0.005
"6","Family","Nannocystaceae",2,0.005
"6","Family","Comamonadaceae",2,0.005
"6","Family","Kouleothrixaceae",2,0.005
"6","Family","NB1-i",2,0.005
"6","Family","OM60",1,0.0025
"6","Family","Ellin5301",1,0.0025
"6","Family","Verrucomicrobiaceae",1,0.0025
"6","Family","Nitrospiraceae",1,0.0025
"6","Family","Fimbriimonadaceae",1,0.0025
"6","Family","Nocardioidaceae",1,0.0025
"6","Family","PAUC26f",1,0.0025
"6","Family","125ds10",1,0.0025
"6","Family","HTCC2089",1,0.0025
"6","Family","Dolo_23",1,0.0025
"6","Family","Mariprofundaceae",1,0.0025
"6","Family","Microbacteriaceae",1,0.0025
"6","Family","Cryomorphaceae",1,0.0025
"6","Family","Leptospirillaceae",1,0.0025
"6","Family","Rhodobiaceae",1,0.0025
"6","Family","C111",1,0.0025
"6","Family","Ellin6075",1,0.0025
"6","Family","Actinosynnemataceae",1,0.0025
"6","Family","Caldilineaceae",1,0.0025
"6","Family","Rhizobiaceae",1,0.0025
"6","Family","Oxalobacteraceae",1,0.0025
"6","Family","Streptosporangiaceae",1,0.0025
"6","Family","OPB35",1,0.0025
"6","Family","Piscirickettsiaceae",1,0.0025
"6","Family","PRR-10",1,0.0025
"6","Family","Flavobacteriaceae",1,0.0025
"6","Family","OM27",1,0.0025
"6","Family","5B-12",1,0.0025
"6","Family","Koribacteraceae",1,0.0025
"6","Genus","unassigned",335,0.8396
"6","Genus","Gemmata",6,0.015
"6","Genus","Planctomyces",5,0.0125
"6","Genus","Steroidobacter",4,0.01
"6","Genus","DA101",4,0.01
"6","Genus","A17",3,0.0075
"6","Genus","Adhaeribacter",3,0.0075
"6","Genus","Kaistobacter",3,0.0075
"6","Genus","Pirellula",3,0.0075
"6","Genus","Rhodoplanes",2,0.005
"6","Genus","Pseudomonas",2,0.005
"6","Genus","Virgisporangium",2,0.005
"6","Genus","OR-59",2,0.005
"6","Genus","Alicyclobacillus",2,0.005
"6","Genus","Plesiocystis",2,0.005
"6","Genus","Nitrospira",1,0.0025
"6","Genus","Dactylosporangium",1,0.0025
"6","Genus","Candidatus Xiphinematobacter",1,0.0025
"6","Genus","Sphingobium",1,0.0025
"6","Genus","Fimbriimonas",1,0.0025
"6","Genus","Nocardioides",1,0.0025
"6","Genus","Opitutus",1,0.0025
"6","Genus","Agromyces",1,0.0025
"6","Genus","Devosia",1,0.0025
"6","Genus","Dyadobacter",1,0.0025
"6","Genus","Afifella",1,0.0025
"6","Genus","Rubrobacter",1,0.0025
"6","Genus","Saccharothrix",1,0.0025
"6","Genus","Agrobacterium",1,0.0025
"6","Genus","Nonomuraea",1,0.0025
"6","Genus","Rubrivivax",1,0.0025
"6","Genus","Sediminibacterium",1,0.0025
"6","Genus","Methylibium",1,0.0025
"6","Genus","Flavobacterium",1,0.0025
"6","Genus","Candidatus Koribacter",1,0.0025
"6","Genus","Catellatospora",1,0.0025
"6","Species","unassigned",397,0.995
"6","Species","ochraceum",2,0.005
"7","Kingdom","Bacteria",89,1
"7","Phylum","Proteobacteria",27,0.3034
"7","Phylum","Acidobacteria",21,0.236
"7","Phylum","Verrucomicrobia",10,0.1124
"7","Phylum","Bacteroidetes",8,0.0899
"7","Phylum","Actinobacteria",6,0.0674
"7","Phylum","Firmicutes",4,0.0449
"7","Phylum","AD3",3,0.0337
"7","Phylum","Chloroflexi",3,0.0337
"7","Phylum","Planctomycetes",2,0.0225
"7","Phylum","Cyanobacteria",2,0.0225
"7","Phylum","Gemmatimonadetes",2,0.0225
"7","Phylum","Elusimicrobia",1,0.0112
"7","Class","Deltaproteobacteria",13,0.1461
"7","Class","Betaproteobacteria",8,0.0899
"7","Class","Pedosphaerae",6,0.0674
"7","Class","Acidobacteriia",6,0.0674
"7","Class","iii1-8",5,0.0562
"7","Class","Solibacteres",5,0.0562
"7","Class","Clostridia",4,0.0449
"7","Class","Alphaproteobacteria",4,0.0449
"7","Class","Bacteroidia",4,0.0449
"7","Class","Actinobacteria",4,0.0449
"7","Class","Saprospirae",2,0.0225
"7","Class","Opitutae",2,0.0225
"7","Class","Gammaproteobacteria",2,0.0225
"7","Class","Chloroplast",2,0.0225
"7","Class","ABS-6",2,0.0225
"7","Class","Ellin6529",2,0.0225
"7","Class","DA052",2,0.0225
"7","Class","Methylacidiphilae",2,0.0225
"7","Class","Thermoleophilia",2,0.0225
"7","Class","unassigned",1,0.0112
"7","Class","Cytophagia",1,0.0112
"7","Class","Phycisphaerae",1,0.0112
"7","Class","Chloracidobacteria",1,0.0112
"7","Class","S085",1,0.0112
"7","Class","JG37-AG-4",1,0.0112
"7","Class","Sphingobacteriia",1,0.0112
"7","Class","Gemmatimonadetes",1,0.0112
"7","Class","Holophagae",1,0.0112
"7","Class","Elusimicrobia",1,0.0112
"7","Class","Acidobacteria-6",1,0.0112
"7","Class","Gemm-1",1,0.0112
"7","Order","unassigned",12,0.1348
"7","Order","Desulfuromonadales",9,0.1011
"7","Order","Pedosphaerales",6,0.0674
"7","Order","Acidobacteriales",6,0.0674
"7","Order","Solibacterales",5,0.0562
"7","Order","Clostridiales",4,0.0449
"7","Order","Rhizobiales",4,0.0449
"7","Order","Bacteroidales",4,0.0449
"7","Order","Actinomycetales",4,0.0449
"7","Order","SJA-36",3,0.0337
"7","Order","Saprospirales",2,0.0225
"7","Order","Opitutales",2,0.0225
"7","Order","Xanthomonadales",2,0.0225
"7","Order","Streptophyta",2,0.0225
"7","Order","Ellin6513",2,0.0225
"7","Order","Myxococcales",2,0.0225
"7","Order","S-BQ2-57",2,0.0225
"7","Order","Burkholderiales",2,0.0225
"7","Order","Cytophagales",1,0.0112
"7","Order","DS-18",1,0.0112
"7","Order","CPla-3",1,0.0112
"7","Order","32-20",1,0.0112
"7","Order","RB41",1,0.0112
"7","Order","Sphingobacteriales",1,0.0112
"7","Order","KD8-87",1,0.0112
"7","Order","Holophagales",1,0.0112
"7","Order","Rhodocyclales",1,0.0112
"7","Order","MBNT15",1,0.0112
"7","Order","Bdellovibrionales",1,0.0112
"7","Order","Solirubrobacterales",1,0.0112
"7","Order","FAC88",1,0.0112
"7","Order","iii1-15",1,0.0112
"7","Order","Ellin6067",1,0.0112
"7","Order","Gaiellales",1,0.0112
"7","Family","unassigned",39,0.4382
"7","Family","Geobacteraceae",7,0.0787
"7","Family","Koribacteraceae",4,0.0449
"7","Family","Ellin515",3,0.0337
"7","Family","Clostridiaceae",3,0.0337
"7","Family","Opitutaceae",2,0.0225
"7","Family","Solibacteraceae",2,0.0225
"7","Family","Hyphomicrobiaceae",2,0.0225
"7","Family","Comamonadaceae",2,0.0225
"7","Family","Acidobacteriaceae",2,0.0225
"7","Family","Cytophagaceae",1,0.0112
"7","Family","Chitinophagaceae",1,0.0112
"7","Family","Xanthomonadaceae",1,0.0112
"7","Family","Peptococcaceae",1,0.0112
"7","Family","Beijerinckiaceae",1,0.0112
"7","Family","Saprospiraceae",1,0.0112
"7","Family","auto67_4W",1,0.0112
"7","Family","Sphingobacteriaceae",1,0.0112
"7","Family","SB-1",1,0.0112
"7","Family","Holophagaceae",1,0.0112
"7","Family","GZKB119",1,0.0112
"7","Family","Pelobacteraceae",1,0.0112
"7","Family","Porphyromonadaceae",1,0.0112
"7","Family","Rhodocyclaceae",1,0.0112
"7","Family","Microbacteriaceae",1,0.0112
"7","Family","Intrasporangiaceae",1,0.0112
"7","Family","Bacteriovoracaceae",1,0.0112
"7","Family","Sinobacteraceae",1,0.0112
"7","Family","Mycobacteriaceae",1,0.0112
"7","Family","Bradyrhizobiaceae",1,0.0112
"7","Family","Myxococcaceae",1,0.0112
"7","Family","Nakamurellaceae",1,0.0112
"7","Family","Gaiellaceae",1,0.0112
"7","Genus","unassigned",67,0.7528
"7","Genus","Geobacter",5,0.0562
"7","Genus","Clostridium",3,0.0337
"7","Genus","Candidatus Solibacter",2,0.0225
"7","Genus","Rhodoplanes",2,0.0225
"7","Genus","Sporocytophaga",1,0.0112
"7","Genus","Dokdonella",1,0.0112
"7","Genus","Desulfosporosinus",1,0.0112
"7","Genus","Geothrix",1,0.0112
"7","Genus","Pelobacter",1,0.0112
"7","Genus","Paludibacter",1,0.0112
"7","Genus","Mycobacterium",1,0.0112
"7","Genus","Bradyrhizobium",1,0.0112
"7","Genus","Candidatus Koribacter",1,0.0112
"7","Genus","Anaeromyxobacter",1,0.0112
"7","Species","unassigned",85,0.9551
"7","Species","bowmanii",2,0.0225
"7","Species","meridiei",1,0.0112
"7","Species","butyricum",1,0.0112
"8","Kingdom","Bacteria",12,1
"8","Phylum","Acidobacteria",6,0.5
"8","Phylum","Proteobacteria",5,0.4167
"8","Phylum","Planctomycetes",1,0.0833
"8","Class","Acidobacteria-6",6,0.5
"8","Class","Alphaproteobacteria",4,0.3333
"8","Class","Deltaproteobacteria",1,0.0833
"8","Class","C6",1,0.0833
"8","Order","iii1-15",6,0.5
"8","Order","Rhizobiales",2,0.1667
"8","Order","Rhodobacterales",1,0.0833
"8","Order","unassigned",1,0.0833
"8","Order","Syntrophobacterales",1,0.0833
"8","Order","MVS-107",1,0.0833
"8","Family","unassigned",8,0.6667
"8","Family","Hyphomicrobiaceae",2,0.1667
"8","Family","Hyphomonadaceae",1,0.0833
"8","Family","Syntrophobacteraceae",1,0.0833
"8","Genus","unassigned",10,0.8333
"8","Genus","Pedomicrobium",1,0.0833
"8","Genus","Rhodoplanes",1,0.0833
"8","Species","unassigned",12,1
