"ClimateZone","Cluster","level","name","N","Freq"
"Af","1","Kingdom","Bacteria",592,1
"Af","1","Phylum","Proteobacteria",176,0.2973
"Af","1","Phylum","Actinobacteria",104,0.1757
"Af","1","Phylum","Acidobacteria",81,0.1368
"Af","1","Phylum","Planctomycetes",61,0.103
"Af","1","Phylum","Bacteroidetes",53,0.0895
"Af","1","Phylum","Chloroflexi",32,0.0541
"Af","1","Phylum","Verrucomicrobia",28,0.0473
"Af","1","Phylum","Gemmatimonadetes",14,0.0236
"Af","1","Phylum","Firmicutes",14,0.0236
"Af","1","Phylum","Nitrospirae",7,0.0118
"Af","1","Phylum","Elusimicrobia",6,0.0101
"Af","1","Phylum","unassigned",4,0.0068
"Af","1","Phylum","Armatimonadetes",4,0.0068
"Af","1","Phylum","FBP",3,0.0051
"Af","1","Phylum","Chlorobi",3,0.0051
"Af","1","Phylum","WS3",1,0.0017
"Af","1","Phylum","Cyanobacteria",1,0.0017
"Af","1","Class","Alphaproteobacteria",67,0.1132
"Af","1","Class","Deltaproteobacteria",61,0.103
"Af","1","Class","Actinobacteria",53,0.0895
"Af","1","Class","Planctomycetia",35,0.0591
"Af","1","Class","Chloracidobacteria",30,0.0507
"Af","1","Class","Acidobacteria-6",28,0.0473
"Af","1","Class","Thermoleophilia",24,0.0405
"Af","1","Class","Betaproteobacteria",21,0.0355
"Af","1","Class","unassigned",20,0.0338
"Af","1","Class","Gammaproteobacteria",20,0.0338
"Af","1","Class","Saprospirae",18,0.0304
"Af","1","Class","Phycisphaerae",16,0.027
"Af","1","Class","Acidimicrobiia",15,0.0253
"Af","1","Class","Cytophagia",15,0.0253
"Af","1","Class","Pedosphaerae",12,0.0203
"Af","1","Class","Sphingobacteriia",11,0.0186
"Af","1","Class","Bacilli",11,0.0186
"Af","1","Class","TK10",9,0.0152
"Af","1","Class","Spartobacteria",8,0.0135
"Af","1","Class","Rubrobacteria",8,0.0135
"Af","1","Class","Nitrospira",7,0.0118
"Af","1","Class","Gemmatimonadetes",7,0.0118
"Af","1","Class","iii1-8",6,0.0101
"Af","1","Class","Elusimicrobia",6,0.0101
"Af","1","Class","Solibacteres",5,0.0084
"Af","1","Class","Ellin6529",5,0.0084
"Af","1","Class","Opitutae",5,0.0084
"Af","1","Class","Anaerolineae",4,0.0068
"Af","1","Class","Flavobacteriia",4,0.0068
"Af","1","Class","vadinHA49",4,0.0068
"Af","1","Class","Gemm-1",4,0.0068
"Af","1","Class","Acidobacteria-5",4,0.0068
"Af","1","Class","Gitt-GS-136",3,0.0051
"Af","1","Class","Chloroflexi",3,0.0051
"Af","1","Class","MB-A2-108",3,0.0051
"Af","1","Class","Thermomicrobia",3,0.0051
"Af","1","Class","Sva0725",3,0.0051
"Af","1","Class","Verrucomicrobiae",3,0.0051
"Af","1","Class","OM190",3,0.0051
"Af","1","Class","Clostridia",3,0.0051
"Af","1","Class","S085",3,0.0051
"Af","1","Class","Fimbriimonadia",3,0.0051
"Af","1","Class","SJA-28",2,0.0034
"Af","1","Class","Gemm-2",2,0.0034
"Af","1","Class","S035",2,0.0034
"Af","1","Class","PAUC37f",1,0.0017
"Af","1","Class","Gemm-3",1,0.0017
"Af","1","Class","Pla3",1,0.0017
"Af","1","Class","Acidobacteriia",1,0.0017
"Af","1","Class","C6",1,0.0017
"Af","1","Class","PRR-12",1,0.0017
"Af","1","Class","BPC102",1,0.0017
"Af","1","Class","Zetaproteobacteria",1,0.0017
"Af","1","Class","C0119",1,0.0017
"Af","1","Class","0319-6E2",1,0.0017
"Af","1","Class","P2-11E",1,0.0017
"Af","1","Class","Chloroplast",1,0.0017
"Af","1","Class","028H05-P-BN-P5",1,0.0017
"Af","1","Order","unassigned",70,0.1182
"Af","1","Order","Actinomycetales",49,0.0828
"Af","1","Order","Myxococcales",35,0.0591
"Af","1","Order","Rhizobiales",31,0.0524
"Af","1","Order","RB41",23,0.0389
"Af","1","Order","iii1-15",22,0.0372
"Af","1","Order","Solirubrobacterales",18,0.0304
"Af","1","Order","Saprospirales",18,0.0304
"Af","1","Order","Pirellulales",18,0.0304
"Af","1","Order","Rhodospirillales",17,0.0287
"Af","1","Order","WD2101",16,0.027
"Af","1","Order","Acidimicrobiales",15,0.0253
"Af","1","Order","Cytophagales",15,0.0253
"Af","1","Order","Pedosphaerales",12,0.0203
"Af","1","Order","Sphingomonadales",12,0.0203
"Af","1","Order","Sphingobacteriales",11,0.0186
"Af","1","Order","Xanthomonadales",11,0.0186
"Af","1","Order","Gemmatales",10,0.0169
"Af","1","Order","Bacillales",10,0.0169
"Af","1","Order","Chthoniobacterales",8,0.0135
"Af","1","Order","Burkholderiales",8,0.0135
"Af","1","Order","Rubrobacterales",8,0.0135
"Af","1","Order","Nitrospirales",7,0.0118
"Af","1","Order","DS-18",6,0.0101
"Af","1","Order","Planctomycetales",6,0.0101
"Af","1","Order","AKYG885",6,0.0101
"Af","1","Order","MIZ46",5,0.0084
"Af","1","Order","Solibacterales",5,0.0084
"Af","1","Order","Bdellovibrionales",5,0.0084
"Af","1","Order","Gaiellales",5,0.0084
"Af","1","Order","Pseudomonadales",5,0.0084
"Af","1","Order","IIb",5,0.0084
"Af","1","Order","Opitutales",5,0.0084
"Af","1","Order","Entotheonellales",4,0.0068
"Af","1","Order","MND1",4,0.0068
"Af","1","Order","Flavobacteriales",4,0.0068
"Af","1","Order","DH61",4,0.0068
"Af","1","Order","Gemmatimonadales",4,0.0068
"Af","1","Order","CCU21",4,0.0068
"Af","1","Order","PK29",4,0.0068
"Af","1","Order","Syntrophobacterales",4,0.0068
"Af","1","Order","Micrococcales",4,0.0068
"Af","1","Order","Roseiflexales",3,0.0051
"Af","1","Order","Enterobacteriales",3,0.0051
"Af","1","Order","0319-7L14",3,0.0051
"Af","1","Order","JG30-KF-CM45",3,0.0051
"Af","1","Order","Sva0725",3,0.0051
"Af","1","Order","Caulobacterales",3,0.0051
"Af","1","Order","Verrucomicrobiales",3,0.0051
"Af","1","Order","Clostridiales",3,0.0051
"Af","1","Order","Fimbriimonadales",3,0.0051
"Af","1","Order","NB1-j",2,0.0034
"Af","1","Order","SBR1031",2,0.0034
"Af","1","Order","Spirobacillales",2,0.0034
"Af","1","Order","Rhodobacterales",2,0.0034
"Af","1","Order","CL500-15",2,0.0034
"Af","1","Order","DS-100",2,0.0034
"Af","1","Order","Caldilineales",1,0.0017
"Af","1","Order","11-24",1,0.0017
"Af","1","Order","C114",1,0.0017
"Af","1","Order","B97",1,0.0017
"Af","1","Order","Thiotrichales",1,0.0017
"Af","1","Order","Acidobacteriales",1,0.0017
"Af","1","Order","agg27",1,0.0017
"Af","1","Order","B07_WMSP1",1,0.0017
"Af","1","Order","Ellin329",1,0.0017
"Af","1","Order","MVS-107",1,0.0017
"Af","1","Order","Sediment-1",1,0.0017
"Af","1","Order","WCHB1-50",1,0.0017
"Af","1","Order","Lactobacillales",1,0.0017
"Af","1","Order","MVS-40",1,0.0017
"Af","1","Order","SC-I-84",1,0.0017
"Af","1","Order","Mariprofundales",1,0.0017
"Af","1","Order","N1423WL",1,0.0017
"Af","1","Order","Methylophilales",1,0.0017
"Af","1","Order","FAC88",1,0.0017
"Af","1","Order","Streptophyta",1,0.0017
"Af","1","Family","unassigned",241,0.4071
"Af","1","Family","Chitinophagaceae",18,0.0304
"Af","1","Family","Pirellulaceae",18,0.0304
"Af","1","Family","Cytophagaceae",15,0.0253
"Af","1","Family","Haliangiaceae",14,0.0236
"Af","1","Family","Ellin6075",13,0.022
"Af","1","Family","Nocardioidaceae",13,0.022
"Af","1","Family","Rhodospirillaceae",12,0.0203
"Af","1","Family","Gemmataceae",10,0.0169
"Af","1","Family","Sphingomonadaceae",10,0.0169
"Af","1","Family","Chthoniobacteraceae",8,0.0135
"Af","1","Family","Rubrobacteraceae",8,0.0135
"Af","1","Family","Hyphomicrobiaceae",7,0.0118
"Af","1","Family","Micromonosporaceae",7,0.0118
"Af","1","Family","mb2424",6,0.0101
"Af","1","Family","Paenibacillaceae",6,0.0101
"Af","1","Family","Planctomycetaceae",6,0.0101
"Af","1","Family","Ellin517",6,0.0101
"Af","1","Family","Pseudonocardiaceae",5,0.0084
"Af","1","Family","Nitrospiraceae",5,0.0084
"Af","1","Family","Comamonadaceae",5,0.0084
"Af","1","Family","Bradyrhizobiaceae",5,0.0084
"Af","1","Family","Sinobacteraceae",5,0.0084
"Af","1","Family","Gaiellaceae",5,0.0084
"Af","1","Family","Xanthomonadaceae",5,0.0084
"Af","1","Family","Opitutaceae",5,0.0084
"Af","1","Family","Entotheonellaceae",4,0.0068
"Af","1","Family","Streptomycetaceae",4,0.0068
"Af","1","Family","Rhizobiaceae",4,0.0068
"Af","1","Family","Polyangiaceae",4,0.0068
"Af","1","Family","Pseudomonadaceae",4,0.0068
"Af","1","Family","Dolo_23",4,0.0068
"Af","1","Family","Syntrophobacteraceae",4,0.0068
"Af","1","Family","Beijerinckiaceae",3,0.0051
"Af","1","Family","Sphingobacteriaceae",3,0.0051
"Af","1","Family","Flavobacteriaceae",3,0.0051
"Af","1","Family","Ellin515",3,0.0051
"Af","1","Family","Mycobacteriaceae",3,0.0051
"Af","1","Family","Ellin5301",3,0.0051
"Af","1","Family","Enterobacteriaceae",3,0.0051
"Af","1","Family","Solirubrobacteraceae",3,0.0051
"Af","1","Family","Bdellovibrionaceae",3,0.0051
"Af","1","Family","Caulobacteraceae",3,0.0051
"Af","1","Family","Verrucomicrobiaceae",3,0.0051
"Af","1","Family","Geodermatophilaceae",3,0.0051
"Af","1","Family","Fimbriimonadaceae",3,0.0051
"Af","1","Family","Actinosynnemataceae",2,0.0034
"Af","1","Family","0319-6A21",2,0.0034
"Af","1","Family","AKIW874",2,0.0034
"Af","1","Family","Micrococcaceae",2,0.0034
"Af","1","Family","Bacteriovoracaceae",2,0.0034
"Af","1","Family","Kouleothrixaceae",2,0.0034
"Af","1","Family","NB1-i",2,0.0034
"Af","1","Family","A4b",2,0.0034
"Af","1","Family","5B-12",2,0.0034
"Af","1","Family","Bacillaceae",2,0.0034
"Af","1","Family","Intrasporangiaceae",2,0.0034
"Af","1","Family","RB40",2,0.0034
"Af","1","Family","Oxalobacteraceae",2,0.0034
"Af","1","Family","Microbacteriaceae",2,0.0034
"Af","1","Family","Rhodobiaceae",2,0.0034
"Af","1","Family","Methylobacteriaceae",2,0.0034
"Af","1","Family","Clostridiaceae",2,0.0034
"Af","1","Family","Erythrobacteraceae",2,0.0034
"Af","1","Family","Acetobacteraceae",2,0.0034
"Af","1","Family","EB1017",2,0.0034
"Af","1","Family","Phyllobacteriaceae",1,0.0017
"Af","1","Family","Caldilineaceae",1,0.0017
"Af","1","Family","Iamiaceae",1,0.0017
"Af","1","Family","Streptosporangiaceae",1,0.0017
"Af","1","Family","Myxococcaceae",1,0.0017
"Af","1","Family","Aurantimonadaceae",1,0.0017
"Af","1","Family","Piscirickettsiaceae",1,0.0017
"Af","1","Family","OM27",1,0.0017
"Af","1","Family","Koribacteraceae",1,0.0017
"Af","1","Family","Rhodobacteraceae",1,0.0017
"Af","1","Family","Planococcaceae",1,0.0017
"Af","1","Family","Cryomorphaceae",1,0.0017
"Af","1","Family","Moraxellaceae",1,0.0017
"Af","1","Family","Frankiaceae",1,0.0017
"Af","1","Family","Conexibacteraceae",1,0.0017
"Af","1","Family","Sporichthyaceae",1,0.0017
"Af","1","Family","Streptococcaceae",1,0.0017
"Af","1","Family","Mariprofundaceae",1,0.0017
"Af","1","Family","Gemmatimonadaceae",1,0.0017
"Af","1","Family","wb1_P06",1,0.0017
"Af","1","Family","Peptostreptococcaceae",1,0.0017
"Af","1","Family","Methylophilaceae",1,0.0017
"Af","1","Family","Kineosporiaceae",1,0.0017
"Af","1","Family","Hyphomonadaceae",1,0.0017
"Af","1","Family","Nannocystaceae",1,0.0017
"Af","1","Family","Thermomonosporaceae",1,0.0017
"Af","1","Family","C111",1,0.0017
"Af","1","Genus","unassigned",442,0.7466
"Af","1","Genus","Flavisolibacter",6,0.0101
"Af","1","Genus","Paenibacillus",6,0.0101
"Af","1","Genus","Gemmata",6,0.0101
"Af","1","Genus","Planctomyces",6,0.0101
"Af","1","Genus","Rubrobacter",5,0.0084
"Af","1","Genus","DA101",4,0.0068
"Af","1","Genus","Nitrospira",4,0.0068
"Af","1","Genus","Balneimonas",4,0.0068
"Af","1","Genus","Pseudomonas",4,0.0068
"Af","1","Genus","Adhaeribacter",4,0.0068
"Af","1","Genus","Pirellula",4,0.0068
"Af","1","Genus","Kaistobacter",4,0.0068
"Af","1","Genus","Kribbella",3,0.0051
"Af","1","Genus","Flavobacterium",3,0.0051
"Af","1","Genus","Steroidobacter",3,0.0051
"Af","1","Genus","Rhodoplanes",3,0.0051
"Af","1","Genus","Pseudonocardia",3,0.0051
"Af","1","Genus","Mycobacterium",3,0.0051
"Af","1","Genus","Bdellovibrio",3,0.0051
"Af","1","Genus","Nocardioides",3,0.0051
"Af","1","Genus","Opitutus",3,0.0051
"Af","1","Genus","Aeromicrobium",2,0.0034
"Af","1","Genus","Arthrobacter",2,0.0034
"Af","1","Genus","Dyadobacter",2,0.0034
"Af","1","Genus","Agrobacterium",2,0.0034
"Af","1","Genus","Streptomyces",2,0.0034
"Af","1","Genus","A17",2,0.0034
"Af","1","Genus","Segetibacter",2,0.0034
"Af","1","Genus","Skermanella",2,0.0034
"Af","1","Genus","Afifella",2,0.0034
"Af","1","Genus","Methylobacterium",2,0.0034
"Af","1","Genus","Sphingomonas",2,0.0034
"Af","1","Genus","Virgisporangium",2,0.0034
"Af","1","Genus","Fimbriimonas",2,0.0034
"Af","1","Genus","Inquilinus",1,0.0017
"Af","1","Genus","Actinoalloteichus",1,0.0017
"Af","1","Genus","Phyllobacterium",1,0.0017
"Af","1","Genus","Amycolatopsis",1,0.0017
"Af","1","Genus","Pedobacter",1,0.0017
"Af","1","Genus","Saccharothrix",1,0.0017
"Af","1","Genus","Iamia",1,0.0017
"Af","1","Genus","Hyphomicrobium",1,0.0017
"Af","1","Genus","Nonomuraea",1,0.0017
"Af","1","Genus","Rubrivivax",1,0.0017
"Af","1","Genus","Pedomicrobium",1,0.0017
"Af","1","Genus","Ellin506",1,0.0017
"Af","1","Genus","Candidatus Koribacter",1,0.0017
"Af","1","Genus","Bacillus",1,0.0017
"Af","1","Genus","Dokdonella",1,0.0017
"Af","1","Genus","Rubellimicrobium",1,0.0017
"Af","1","Genus","Catellatospora",1,0.0017
"Af","1","Genus","Peredibacter",1,0.0017
"Af","1","Genus","Fluviicola",1,0.0017
"Af","1","Genus","SMB53",1,0.0017
"Af","1","Genus","Yonghaparkia",1,0.0017
"Af","1","Genus","Geodermatophilus",1,0.0017
"Af","1","Genus","Luteolibacter",1,0.0017
"Af","1","Genus","Clostridium",1,0.0017
"Af","1","Genus","Acinetobacter",1,0.0017
"Af","1","Genus","Roseomonas",1,0.0017
"Af","1","Genus","Pilimelia",1,0.0017
"Af","1","Genus","Streptococcus",1,0.0017
"Af","1","Genus","Sinorhizobium",1,0.0017
"Af","1","Genus","Mycoplana",1,0.0017
"Af","1","Genus","Lysobacter",1,0.0017
"Af","1","Genus","Gemmatimonas",1,0.0017
"Af","1","Genus","Methylotenera",1,0.0017
"Af","1","Genus","Luteimonas",1,0.0017
"Af","1","Genus","Devosia",1,0.0017
"Af","1","Genus","Sciscionella",1,0.0017
"Af","1","Genus","Plesiocystis",1,0.0017
"Af","1","Genus","Actinomadura",1,0.0017
"Af","1","Genus","Chthoniobacter",1,0.0017
"Af","1","Genus","Rhizobium",1,0.0017
"Af","1","Species","unassigned",575,0.9713
"Af","1","Species","chondroitinus",2,0.0034
"Af","1","Species","ochraceum",2,0.0034
"Af","1","Species","limosus",1,0.0017
"Af","1","Species","psychrolactophilus",1,0.0017
"Af","1","Species","foraminis",1,0.0017
"Af","1","Species","fragi",1,0.0017
"Af","1","Species","starrii",1,0.0017
"Af","1","Species","rhizosphaerae",1,0.0017
"Af","1","Species","amylolyticus",1,0.0017
"Af","1","Species","mirabilis",1,0.0017
"Af","1","Species","wittichii",1,0.0017
"Af","1","Species","mobilis",1,0.0017
"Af","1","Species","adhaesivum",1,0.0017
"Af","1","Species","marina",1,0.0017
"Af","1","Species","vinacea",1,0.0017
"Af","2","Kingdom","Bacteria",356,1
"Af","2","Phylum","Proteobacteria",97,0.2725
"Af","2","Phylum","Planctomycetes",50,0.1404
"Af","2","Phylum","Acidobacteria",49,0.1376
"Af","2","Phylum","Actinobacteria",24,0.0674
"Af","2","Phylum","Bacteroidetes",24,0.0674
"Af","2","Phylum","Verrucomicrobia",23,0.0646
"Af","2","Phylum","Chloroflexi",21,0.059
"Af","2","Phylum","Gemmatimonadetes",16,0.0449
"Af","2","Phylum","unassigned",9,0.0253
"Af","2","Phylum","Armatimonadetes",8,0.0225
"Af","2","Phylum","Elusimicrobia",8,0.0225
"Af","2","Phylum","WS3",7,0.0197
"Af","2","Phylum","Firmicutes",5,0.014
"Af","2","Phylum","Cyanobacteria",4,0.0112
"Af","2","Phylum","Nitrospirae",3,0.0084
"Af","2","Phylum","Spirochaetes",2,0.0056
"Af","2","Phylum","Chlamydiae",2,0.0056
"Af","2","Phylum","BRC1",1,0.0028
"Af","2","Phylum","Fibrobacteres",1,0.0028
"Af","2","Phylum","FCPU426",1,0.0028
"Af","2","Phylum","OP3",1,0.0028
"Af","2","Class","Deltaproteobacteria",38,0.1067
"Af","2","Class","unassigned",31,0.0871
"Af","2","Class","Planctomycetia",27,0.0758
"Af","2","Class","Alphaproteobacteria",23,0.0646
"Af","2","Class","Betaproteobacteria",21,0.059
"Af","2","Class","Pedosphaerae",13,0.0365
"Af","2","Class","Thermoleophilia",12,0.0337
"Af","2","Class","Gammaproteobacteria",12,0.0337
"Af","2","Class","Acidobacteria-6",11,0.0309
"Af","2","Class","Chloracidobacteria",11,0.0309
"Af","2","Class","Phycisphaerae",10,0.0281
"Af","2","Class","Solibacteres",9,0.0253
"Af","2","Class","Anaerolineae",9,0.0253
"Af","2","Class","Acidimicrobiia",8,0.0225
"Af","2","Class","Saprospirae",8,0.0225
"Af","2","Class","Gemm-1",7,0.0197
"Af","2","Class","Gemmatimonadetes",7,0.0197
"Af","2","Class","Elusimicrobia",7,0.0197
"Af","2","Class","PRR-12",7,0.0197
"Af","2","Class","Opitutae",6,0.0169
"Af","2","Class","OM190",6,0.0169
"Af","2","Class","Sphingobacteriia",5,0.014
"Af","2","Class","Cytophagia",5,0.014
"Af","2","Class","Chthonomonadetes",5,0.014
"Af","2","Class","Actinobacteria",3,0.0084
"Af","2","Class","Nitrospira",3,0.0084
"Af","2","Class","Fimbriimonadia",3,0.0084
"Af","2","Class","Bacilli",3,0.0084
"Af","2","Class","Acidobacteriia",3,0.0084
"Af","2","Class","4C0d-2",2,0.0056
"Af","2","Class","Acidobacteria-5",2,0.0056
"Af","2","Class","RB25",2,0.0056
"Af","2","Class","Clostridia",2,0.0056
"Af","2","Class","Pla3",2,0.0056
"Af","2","Class","Chlamydiia",2,0.0056
"Af","2","Class","C6",2,0.0056
"Af","2","Class","Flavobacteriia",2,0.0056
"Af","2","Class","Chloroflexi",2,0.0056
"Af","2","Class","S085",2,0.0056
"Af","2","Class","Ellin6529",2,0.0056
"Af","2","Class","iii1-8",2,0.0056
"Af","2","Class","DA052",2,0.0056
"Af","2","Class","PRR-11",1,0.0028
"Af","2","Class","Pla4",1,0.0028
"Af","2","Class","Leptospirae",1,0.0028
"Af","2","Class","P2-11E",1,0.0028
"Af","2","Class","EC1113",1,0.0028
"Af","2","Class","VC2_1_Bac22",1,0.0028
"Af","2","Class","Fibrobacteria",1,0.0028
"Af","2","Class","Spirochaetes",1,0.0028
"Af","2","Class","Methylacidiphilae",1,0.0028
"Af","2","Class","Chloroplast",1,0.0028
"Af","2","Class","PBS-25",1,0.0028
"Af","2","Class","Verrucomicrobiae",1,0.0028
"Af","2","Class","ML635J-21",1,0.0028
"Af","2","Class","MB-A2-108",1,0.0028
"Af","2","Class","TK10",1,0.0028
"Af","2","Class","Spartobacteria",1,0.0028
"Af","2","Class","PAUC37f",1,0.0028
"Af","2","Order","unassigned",79,0.2219
"Af","2","Order","Myxococcales",19,0.0534
"Af","2","Order","Pedosphaerales",13,0.0365
"Af","2","Order","Gemmatales",12,0.0337
"Af","2","Order","Pirellulales",11,0.0309
"Af","2","Order","Solibacterales",9,0.0253
"Af","2","Order","Rhizobiales",9,0.0253
"Af","2","Order","Acidimicrobiales",8,0.0225
"Af","2","Order","Gaiellales",8,0.0225
"Af","2","Order","Saprospirales",8,0.0225
"Af","2","Order","Sediment-1",7,0.0197
"Af","2","Order","SC-I-84",7,0.0197
"Af","2","Order","Opitutales",6,0.0169
"Af","2","Order","iii1-15",6,0.0169
"Af","2","Order","CCU21",5,0.014
"Af","2","Order","Sphingobacteriales",5,0.014
"Af","2","Order","WD2101",5,0.014
"Af","2","Order","Cytophagales",5,0.014
"Af","2","Order","MND1",5,0.014
"Af","2","Order","RB41",5,0.014
"Af","2","Order","SJA-22",5,0.014
"Af","2","Order","Rhodospirillales",5,0.014
"Af","2","Order","Syntrophobacterales",5,0.014
"Af","2","Order","Planctomycetales",4,0.0112
"Af","2","Order","agg27",4,0.0112
"Af","2","Order","Solirubrobacterales",4,0.0112
"Af","2","Order","Actinomycetales",3,0.0084
"Af","2","Order","Nitrospirales",3,0.0084
"Af","2","Order","envOPS12",3,0.0084
"Af","2","Order","IIb",3,0.0084
"Af","2","Order","FAC88",3,0.0084
"Af","2","Order","SBR1031",3,0.0084
"Af","2","Order","HTCC2188",3,0.0084
"Af","2","Order","Phycisphaerales",3,0.0084
"Af","2","Order","NB1-j",3,0.0084
"Af","2","Order","Fimbriimonadales",3,0.0084
"Af","2","Order","Bacillales",3,0.0084
"Af","2","Order","Acidobacteriales",3,0.0084
"Af","2","Order","MLE1-12",2,0.0056
"Af","2","Order","Desulfuromonadales",2,0.0056
"Af","2","Order","Burkholderiales",2,0.0056
"Af","2","Order","Ellin5290",2,0.0056
"Af","2","Order","Gemmatimonadales",2,0.0056
"Af","2","Order","Clostridiales",2,0.0056
"Af","2","Order","Chlamydiales",2,0.0056
"Af","2","Order","CL500-15",2,0.0056
"Af","2","Order","MVS-107",2,0.0056
"Af","2","Order","Flavobacteriales",2,0.0056
"Af","2","Order","H39",2,0.0056
"Af","2","Order","Roseiflexales",2,0.0056
"Af","2","Order","Bdellovibrionales",2,0.0056
"Af","2","Order","MIZ46",2,0.0056
"Af","2","Order","Rhodobacterales",2,0.0056
"Af","2","Order","Legionellales",2,0.0056
"Af","2","Order","11-24",2,0.0056
"Af","2","Order","Ellin6513",2,0.0056
"Af","2","Order","PK29",2,0.0056
"Af","2","Order","Ellin329",2,0.0056
"Af","2","Order","Caulobacterales",1,0.0028
"Af","2","Order","Rhodocyclales",1,0.0028
"Af","2","Order","Leptospirales",1,0.0028
"Af","2","Order","Ellin6067",1,0.0028
"Af","2","Order","258ds10",1,0.0028
"Af","2","Order","Spirochaetales",1,0.0028
"Af","2","Order","S-BQ2-57",1,0.0028
"Af","2","Order","C114",1,0.0028
"Af","2","Order","Streptophyta",1,0.0028
"Af","2","Order","KD8-87",1,0.0028
"Af","2","Order","Verrucomicrobiales",1,0.0028
"Af","2","Order","A21b",1,0.0028
"Af","2","Order","0319-7L14",1,0.0028
"Af","2","Order","Xanthomonadales",1,0.0028
"Af","2","Order","Elusimicrobiales",1,0.0028
"Af","2","Order","SJA-36",1,0.0028
"Af","2","Order","AKYG885",1,0.0028
"Af","2","Order","32-20",1,0.0028
"Af","2","Order","DS-100",1,0.0028
"Af","2","Order","Chthoniobacterales",1,0.0028
"Af","2","Order","CCM11a",1,0.0028
"Af","2","Family","unassigned",210,0.5899
"Af","2","Family","Pirellulaceae",11,0.0309
"Af","2","Family","Gemmataceae",10,0.0281
"Af","2","Family","Gaiellaceae",7,0.0197
"Af","2","Family","Chitinophagaceae",7,0.0197
"Af","2","Family","Opitutaceae",6,0.0169
"Af","2","Family","PRR-10",6,0.0169
"Af","2","Family","Cytophagaceae",5,0.014
"Af","2","Family","Planctomycetaceae",4,0.0112
"Af","2","Family","Syntrophobacteraceae",4,0.0112
"Af","2","Family","Polyangiaceae",4,0.0112
"Af","2","Family","auto67_4W",3,0.0084
"Af","2","Family","EB1017",3,0.0084
"Af","2","Family","A4b",3,0.0084
"Af","2","Family","Haliangiaceae",3,0.0084
"Af","2","Family","HTCC2089",3,0.0084
"Af","2","Family","Hyphomicrobiaceae",3,0.0084
"Af","2","Family","Fimbriimonadaceae",3,0.0084
"Af","2","Family","Isosphaeraceae",2,0.0056
"Af","2","Family","Myxococcaceae",2,0.0056
"Af","2","Family","Ellin5301",2,0.0056
"Af","2","Family","Rhodospirillaceae",2,0.0056
"Af","2","Family","Flavobacteriaceae",2,0.0056
"Af","2","Family","Nitrospiraceae",2,0.0056
"Af","2","Family","Kouleothrixaceae",2,0.0056
"Af","2","Family","Ellin6075",2,0.0056
"Af","2","Family","Hyphomonadaceae",2,0.0056
"Af","2","Family","Methylocystaceae",2,0.0056
"Af","2","Family","Ellin515",2,0.0056
"Af","2","Family","RB40",2,0.0056
"Af","2","Family","Koribacteraceae",2,0.0056
"Af","2","Family","Geobacteraceae",1,0.0028
"Af","2","Family","Caulobacteraceae",1,0.0028
"Af","2","Family","Sphingobacteriaceae",1,0.0028
"Af","2","Family","Comamonadaceae",1,0.0028
"Af","2","Family","C111",1,0.0028
"Af","2","Family","Intrasporangiaceae",1,0.0028
"Af","2","Family","0319-6A21",1,0.0028
"Af","2","Family","Rhodocyclaceae",1,0.0028
"Af","2","Family","Peptostreptococcaceae",1,0.0028
"Af","2","Family","Leptospiraceae",1,0.0028
"Af","2","Family","OPB35",1,0.0028
"Af","2","Family","Ellin517",1,0.0028
"Af","2","Family","Spirochaetaceae",1,0.0028
"Af","2","Family","R4-41B",1,0.0028
"Af","2","Family","OM27",1,0.0028
"Af","2","Family","Bradyrhizobiaceae",1,0.0028
"Af","2","Family","Bacteriovoracaceae",1,0.0028
"Af","2","Family","Bacillaceae",1,0.0028
"Af","2","Family","Verrucomicrobiaceae",1,0.0028
"Af","2","Family","Mycobacteriaceae",1,0.0028
"Af","2","Family","UD5",1,0.0028
"Af","2","Family","Alicyclobacillaceae",1,0.0028
"Af","2","Family","Sinobacteraceae",1,0.0028
"Af","2","Family","Iamiaceae",1,0.0028
"Af","2","Family","Paenibacillaceae",1,0.0028
"Af","2","Family","MND4",1,0.0028
"Af","2","Family","5B-12",1,0.0028
"Af","2","Family","Nannocystaceae",1,0.0028
"Af","2","Family","Acidobacteriaceae",1,0.0028
"Af","2","Family","Solibacteraceae",1,0.0028
"Af","2","Family","Clostridiaceae",1,0.0028
"Af","2","Family","Pelobacteraceae",1,0.0028
"Af","2","Family","Acetobacteraceae",1,0.0028
"Af","2","Family","Chthoniobacteraceae",1,0.0028
"Af","2","Family","Bdellovibrionaceae",1,0.0028
"Af","2","Genus","unassigned",307,0.8624
"Af","2","Genus","Planctomyces",4,0.0112
"Af","2","Genus","Gemmata",4,0.0112
"Af","2","Genus","Opitutus",4,0.0112
"Af","2","Genus","Fimbriimonas",3,0.0084
"Af","2","Genus","Clostridium",2,0.0056
"Af","2","Genus","Flavobacterium",2,0.0056
"Af","2","Genus","Nitrospira",2,0.0056
"Af","2","Genus","A17",2,0.0056
"Af","2","Genus","Pirellula",1,0.0028
"Af","2","Genus","Geobacter",1,0.0028
"Af","2","Genus","Phenylobacterium",1,0.0028
"Af","2","Genus","Solitalea",1,0.0028
"Af","2","Genus","Paucibacter",1,0.0028
"Af","2","Genus","Terracoccus",1,0.0028
"Af","2","Genus","Anaeromyxobacter",1,0.0028
"Af","2","Genus","Zoogloea",1,0.0028
